,idx,accuracy,accuracy_top5,num_samples,file_name
8777,6623,0.8888888888888888,0.9365079365079365,63,/media/andrius/FastBoi/bakis_data/final22k/train/Sam Cooke - A Change Is Gonna Come.mp3
8778,5382,0.8918918918918919,0.9054054054054054,74,"/media/andrius/FastBoi/bakis_data/final22k/train/Nancy Sinatra, Lee Hazlewood - Some Velvet Morning.mp3"
8779,44,0.967391304347826,0.9891304347826086,92,/media/andrius/FastBoi/bakis_data/final22k/train/A$AP Ferg - Shabba (feat. A$AP Rocky).mp3
8780,4098,0.9333333333333333,1.0,45,"/media/andrius/FastBoi/bakis_data/final22k/train/KSHMR, Sak Noel - Bruk It Down (feat. TxTHEWAY).mp3"
8781,9224,0.9859154929577465,1.0,71,/media/andrius/FastBoi/bakis_data/final22k/train/Weezer - We Are All On Drugs.mp3
8782,1638,0.96,0.98,50,/media/andrius/FastBoi/bakis_data/final22k/train/Clyde McPhatter - A Lover's Question.mp3
8783,8221,0.9215686274509803,0.9411764705882353,51,/media/andrius/FastBoi/bakis_data/final22k/train/The Move - Flowers In The Rain - 2007 Remaster - Mono.mp3
8784,6856,0.8227848101265823,0.8860759493670886,79,/media/andrius/FastBoi/bakis_data/final22k/train/Skream - Midnight Request Line.mp3
8785,7089,0.974025974025974,0.974025974025974,77,/media/andrius/FastBoi/bakis_data/final22k/train/Status Quo - Down Down.mp3
8786,8494,0.9230769230769231,0.9230769230769231,39,/media/andrius/FastBoi/bakis_data/final22k/train/The Shirelles - Tonight's the Night.mp3
8787,3920,0.9591836734693877,0.9897959183673469,98,/media/andrius/FastBoi/bakis_data/final22k/train/John Talabot - Destiny feat. Pional.mp3
8788,8194,0.8461538461538461,0.9487179487179487,39,/media/andrius/FastBoi/bakis_data/final22k/train/The Mindbenders - A Groovy Kind Of Love.mp3
8789,514,0.8771929824561403,0.9473684210526315,57,"/media/andrius/FastBoi/bakis_data/final22k/train/Barbara - Dis, quand reviendras-tu .mp3"
8790,1597,1.0,1.0,89,/media/andrius/FastBoi/bakis_data/final22k/train/Ciara - Promise.mp3
8791,7084,0.953125,0.96875,64,/media/andrius/FastBoi/bakis_data/final22k/train/Starland Vocal Band - Afternoon Delight.mp3
8792,9496,0.8333333333333334,0.9242424242424242,66,/media/andrius/FastBoi/bakis_data/final22k/train/Édith Piaf - Padam padam - 2012 Remastered.mp3
8793,8621,0.9814814814814815,0.9814814814814815,54,/media/andrius/FastBoi/bakis_data/final22k/train/The Supremes - Come See About Me - Stereo Version.mp3
8794,1174,0.9647058823529412,0.9647058823529412,85,"/media/andrius/FastBoi/bakis_data/final22k/train/Brigitte Bardot, Serge Gainsbourg - Bonnie And Clyde.mp3"
8795,5693,0.7910447761194029,0.8955223880597015,67,/media/andrius/FastBoi/bakis_data/final22k/train/Otis Redding - Try A Little Tenderness.mp3
8796,2439,0.9736842105263158,0.9736842105263158,76,/media/andrius/FastBoi/bakis_data/final22k/train/Electric Light Orchestra - Turn to Stone.mp3
8797,5735,0.8,0.92,75,/media/andrius/FastBoi/bakis_data/final22k/train/Pablo Milanés - Para Vivir.mp3
8798,3286,0.9016393442622951,0.9836065573770492,61,/media/andrius/FastBoi/bakis_data/final22k/train/Harry Belafonte - Jamaica Farewell - Remastered.mp3
8799,811,0.9493670886075949,0.9620253164556962,79,/media/andrius/FastBoi/bakis_data/final22k/train/Biz Markie - Just a Friend.mp3
8800,5648,0.5,0.7553191489361702,94,/media/andrius/FastBoi/bakis_data/final22k/train/Okkervil River - For Real.mp3
8801,1757,0.7848101265822784,0.8354430379746836,79,/media/andrius/FastBoi/bakis_data/final22k/train/Crowded House - Don't Dream It's Over.mp3
8802,4654,1.0,1.0,42,/media/andrius/FastBoi/bakis_data/final22k/train/Loretta Lynn - Don't Come Home A'Drinkin' (With Lovin' On Your Mind).mp3
8803,7285,0.9019607843137255,0.9607843137254902,51,/media/andrius/FastBoi/bakis_data/final22k/train/Sylvie Vartan - La plus belle pour aller danser.mp3
8804,1353,0.96,0.96,50,/media/andrius/FastBoi/bakis_data/final22k/train/Camper Van Beethoven - Take The Skinheads Bowling.mp3
8805,9337,1.0,1.0,54,/media/andrius/FastBoi/bakis_data/final22k/train/Wynonie Harris - Good Rockin' Tonight.mp3
8806,1334,0.967741935483871,0.967741935483871,93,/media/andrius/FastBoi/bakis_data/final22k/train/Caifanes - No Dejes Que....mp3
8807,6500,1.0,1.0,43,/media/andrius/FastBoi/bakis_data/final22k/train/Ronnie Hawkins - Mary Lou.mp3
8808,6437,0.9534883720930233,0.9534883720930233,43,/media/andrius/FastBoi/bakis_data/final22k/train/Ritchie Valens - La Bamba.mp3
8809,2691,0.8771929824561403,0.9473684210526315,57,/media/andrius/FastBoi/bakis_data/final22k/train/Father John Misty - Chateau Lobby #4 (in C for Two Virgins).mp3
8810,6423,0.9452054794520548,0.9863013698630136,73,"/media/andrius/FastBoi/bakis_data/final22k/train/Rihanna, Drake - Work.mp3"
8811,8725,0.9310344827586207,0.9655172413793104,87,/media/andrius/FastBoi/bakis_data/final22k/train/The Walkmen - The Rat.mp3
8812,1369,1.0,1.0,44,"/media/andrius/FastBoi/bakis_data/final22k/train/Captain Beefheart & His Magic Band - Sure 'Nuff 'n' Yes, I Do.mp3"
8813,6465,0.9629629629629629,0.9629629629629629,54,"/media/andrius/FastBoi/bakis_data/final22k/train/Roberta Flack, Donny Hathaway - Where Is the Love.mp3"
8814,5311,0.4489795918367347,0.7551020408163265,49,/media/andrius/FastBoi/bakis_data/final22k/train/Mount Eerie - Real Death.mp3
8815,3066,0.9583333333333334,0.9791666666666666,48,/media/andrius/FastBoi/bakis_data/final22k/train/Georges Brassens - Il n'y a pas d'amour heureux.mp3
8816,2345,0.9090909090909091,0.9204545454545454,88,/media/andrius/FastBoi/bakis_data/final22k/train/Eagles - Heartache Tonight - 2013 Remaster.mp3
8817,1147,0.5630252100840336,0.773109243697479,119,/media/andrius/FastBoi/bakis_data/final22k/train/Bran Van 3000 - Astounded.mp3
8818,2947,0.91,0.94,100,/media/andrius/FastBoi/bakis_data/final22k/train/Fugees - Killing Me Softly With His Song.mp3
8819,8795,0.8983050847457628,0.9491525423728814,59,/media/andrius/FastBoi/bakis_data/final22k/train/The Yardbirds - Still I'm Sad.mp3
8820,3049,1.0,1.0,51,/media/andrius/FastBoi/bakis_data/final22k/train/George Jones - She Thinks I Still Care.mp3
8821,3824,0.9397590361445783,0.9759036144578314,83,/media/andrius/FastBoi/bakis_data/final22k/train/Joe Dassin - Marie-Jeanne.mp3
8822,1254,0.8873239436619719,0.9295774647887324,71,/media/andrius/FastBoi/bakis_data/final22k/train/Bruno Mars - When I Was Your Man.mp3
8823,2267,0.7142857142857143,0.7714285714285715,70,/media/andrius/FastBoi/bakis_data/final22k/train/Drake - Nice For What.mp3
8824,5592,0.8301886792452831,0.8301886792452831,53,/media/andrius/FastBoi/bakis_data/final22k/train/No Age - Eraser.mp3
8825,1008,1.0,1.0,63,/media/andrius/FastBoi/bakis_data/final22k/train/Bob Dylan - The Times They Are A-Changin'.mp3
8826,695,0.9701492537313433,0.9701492537313433,67,/media/andrius/FastBoi/bakis_data/final22k/train/Beyoncé - Ring The Alarm.mp3
8827,5882,0.8936170212765957,0.9148936170212766,47,/media/andrius/FastBoi/bakis_data/final22k/train/Percy Faith & His Orchestra - The Theme from 'A Summer Place'.mp3
