centroid_positions,cluster_sizes,centroid_filepath
"[0.5528306365013123, 0.2539464831352234, 0.310257226228714, 0.4662434756755829, 0.5251780152320862, 0.29906266927719116, 0.43871548771858215, 0.505922794342041, 0.4716309905052185, 0.3784952461719513, 0.3941692113876343, 0.35105207562446594, 0.1793283075094223, 0.3127921521663666, 0.24165861308574677, 0.5361095666885376, 0.28726837038993835, 0.31774234771728516, 0.3562174439430237, 0.3007771670818329, 0.5011693239212036, 0.3625236749649048, 0.3606579303741455, 0.2260308414697647, 0.5740573406219482, 0.5114120841026306, 0.43883705139160156, 0.5755175948143005, 0.4622953236103058, 0.1900026500225067, 0.25606003403663635, 0.28473731875419617, 0.3050518333911896, 0.4763389527797699, 0.2907117009162903, 0.3909839391708374, 0.42920711636543274, 0.546302318572998, 0.3531615436077118, 0.35840222239494324, 0.434881329536438, 0.36875098943710327, 0.4493872821331024, 0.46094149351119995, 0.5135385990142822, 0.3530016541481018, 0.4057908356189728, 0.3030620813369751, 0.49990370869636536, 0.2766669690608978, 0.22573798894882202, 0.589967668056488, 0.5382351279258728, 0.19132646918296814, 0.4225025177001953, 0.22101135551929474, 0.5895897150039673, 0.5623742938041687, 0.37568843364715576, 0.40772488713264465, 0.3022286891937256, 0.35072946548461914, 0.24117997288703918, 0.302126944065094, 0.28999942541122437, 0.5094283819198608, 0.5640812516212463, 0.2885221540927887, 0.554269015789032, 0.4441635012626648, 0.22198602557182312, 0.35532158613204956, 0.3280700147151947, 0.2858770191669464, 0.4311363697052002, 0.5771610736846924, 0.5545839071273804, 0.2913617491722107, 0.5280982255935669, 0.48064568638801575, 0.37037134170532227, 0.3275455832481384, 0.2672692537307739, 0.26859670877456665, 0.432020366191864, 0.5722800493240356, 0.501300573348999, 0.389216810464859, 0.47666135430336, 0.3493090867996216, 0.2548234462738037, 0.2482069730758667, 0.4179716110229492, 0.5565009117126465, 0.28416523337364197, 0.5757105350494385, 0.5406405925750732, 0.3172757029533386, 0.2537573277950287, 0.2923007309436798, 0.6114603281021118, 0.2823072373867035, 0.4892887771129608, 0.2898169457912445, 0.5273880958557129, 0.4991823136806488, 0.5730831623077393, 0.2416074275970459, 0.36968106031417847, 0.5316969752311707, 0.5486871600151062, 0.2791770100593567, 0.39241164922714233, 0.364327609539032, 0.35219502449035645, 0.287491112947464, 0.38164541125297546, 0.5421226620674133, 0.37113088369369507, 0.31010690331459045, 0.18934571743011475, 0.4670657217502594, 0.5034978985786438, 0.4123583734035492, 0.3132413625717163, 0.3437844514846802, 0.5611188411712646, 0.215223491191864]",0.3878379464149475,"/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - Knowing Me, Knowing You.mp3"
"[0.46861186623573303, 0.37768837809562683, 0.18056988716125488, 0.348491907119751, 0.20867224037647247, 0.2270568311214447, 0.2061871737241745, 0.2815209627151489, 0.4690053462982178, 0.5112941265106201, 0.2569296956062317, 0.5142781138420105, 0.2703121602535248, 0.19329406321048737, 0.31819280982017517, 0.5386020541191101, 0.5356588959693909, 0.2993229031562805, 0.4118477702140808, 0.3350978195667267, 0.30108848214149475, 0.3657097816467285, 0.46195581555366516, 0.2836294174194336, 0.4947112798690796, 0.3629808723926544, 0.4565529227256775, 0.22763656079769135, 0.30573225021362305, 0.1903948038816452, 0.33945271372795105, 0.43974602222442627, 0.39655399322509766, 0.5322957038879395, 0.44277870655059814, 0.43908989429473877, 0.4612911641597748, 0.5164809226989746, 0.3888792097568512, 0.40613505244255066, 0.32371988892555237, 0.32969871163368225, 0.43049532175064087, 0.4325989782810211, 0.31560927629470825, 0.4346432387828827, 0.23424823582172394, 0.3655224144458771, 0.549056887626648, 0.5081426501274109, 0.454304039478302, 0.3640093505382538, 0.42359432578086853, 0.3229053318500519, 0.44280922412872314, 0.2505037486553192, 0.20751701295375824, 0.37964630126953125, 0.34130895137786865, 0.2579498887062073, 0.5551113486289978, 0.5327601432800293, 0.40847834944725037, 0.3772502541542053, 0.3886893391609192, 0.5189577341079712, 0.2947169542312622, 0.2747761905193329, 0.489574670791626, 0.3911551833152771, 0.520957887172699, 0.46275243163108826, 0.3390493392944336, 0.33678528666496277, 0.45330747961997986, 0.3404921889305115, 0.30591750144958496, 0.22894632816314697, 0.3171406388282776, 0.48181742429733276, 0.3106347918510437, 0.3032211661338806, 0.20602253079414368, 0.33381542563438416, 0.49272146821022034, 0.3305416405200958, 0.5204061269760132, 0.5649263858795166, 0.2110857218503952, 0.25726553797721863, 0.4739735722541809, 0.30896127223968506, 0.3646935820579529, 0.2921408414840698, 0.2996041774749756, 0.18498529493808746, 0.3207138478755951, 0.2511153519153595, 0.3032187521457672, 0.48538583517074585, 0.46306198835372925, 0.3143264353275299, 0.46872466802597046, 0.3254115581512451, 0.27021849155426025, 0.4565500020980835, 0.3083219528198242, 0.44412243366241455, 0.48981744050979614, 0.22062279284000397, 0.4069839417934418, 0.4633641541004181, 0.31362682580947876, 0.4026353657245636, 0.3431136906147003, 0.2129453867673874, 0.49546220898628235, 0.33588436245918274, 0.20186883211135864, 0.3355174958705902, 0.3332846760749817, 0.33363136649131775, 0.47190651297569275, 0.35254859924316406, 0.512442946434021, 0.49196210503578186, 0.25840333104133606, 0.5342940092086792]",0.36373841762542725,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - Mamma Mia.mp3
"[0.47158053517341614, 0.2988373637199402, 0.49064189195632935, 0.4617791771888733, 0.3791995346546173, 0.2329036295413971, 0.47393402457237244, 0.4304145276546478, 0.3500518798828125, 0.4498407542705536, 0.4873400628566742, 0.2669358551502228, 0.1588495522737503, 0.23177050054073334, 0.20151939988136292, 0.625455915927887, 0.20011860132217407, 0.24882815778255463, 0.2655315399169922, 0.29745548963546753, 0.2926194965839386, 0.3088039457798004, 0.4414582848548889, 0.17395105957984924, 0.2797991633415222, 0.2999342978000641, 0.45141538977622986, 0.1837344765663147, 0.47751283645629883, 0.19110102951526642, 0.3413286805152893, 0.4760286211967468, 0.1683211624622345, 0.5147290825843811, 0.5035396814346313, 0.2671199142932892, 0.21112819015979767, 0.362679660320282, 0.21502821147441864, 0.32445719838142395, 0.5521476864814758, 0.29242560267448425, 0.20076103508472443, 0.4113980233669281, 0.40120235085487366, 0.4397696852684021, 0.2110760509967804, 0.23187355697155, 0.4815731346607208, 0.266528844833374, 0.20925116539001465, 0.503473162651062, 0.3670387268066406, 0.31718340516090393, 0.24043209850788116, 0.3349020779132843, 0.48141568899154663, 0.37727266550064087, 0.31417012214660645, 0.31081724166870117, 0.218578040599823, 0.3971097469329834, 0.4298390746116638, 0.46832892298698425, 0.5666882991790771, 0.33552825450897217, 0.25002381205558777, 0.23429149389266968, 0.5271397829055786, 0.4775864779949188, 0.21923208236694336, 0.5387022495269775, 0.43440842628479004, 0.3536573648452759, 0.5211430788040161, 0.2639821767807007, 0.4654175043106079, 0.35164394974708557, 0.41946983337402344, 0.2904171049594879, 0.38326355814933777, 0.5317661166191101, 0.25425541400909424, 0.20957106351852417, 0.4176153242588043, 0.5127758383750916, 0.24390040338039398, 0.5205199122428894, 0.40110400319099426, 0.513970673084259, 0.5332245230674744, 0.454672634601593, 0.3806696832180023, 0.36629539728164673, 0.3579975664615631, 0.21897582709789276, 0.17241473495960236, 0.6114428043365479, 0.45086103677749634, 0.27499517798423767, 0.4787394404411316, 0.2062545269727707, 0.257987916469574, 0.46607401967048645, 0.2812257707118988, 0.41075819730758667, 0.19224265217781067, 0.3765932321548462, 0.5112660527229309, 0.45359960198402405, 0.45700952410697937, 0.36411139369010925, 0.20787546038627625, 0.4790915250778198, 0.31305885314941406, 0.2220596820116043, 0.4073234498500824, 0.21104463934898376, 0.45074573159217834, 0.3042624890804291, 0.19381031394004822, 0.38111603260040283, 0.48501133918762207, 0.3082873523235321, 0.24734903872013092, 0.23025299608707428, 0.1652957648038864, 0.45879513025283813]",0.3550279140472412,"/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - Money, Money, Money.mp3"
"[0.2748229503631592, 0.1927507519721985, 0.31908655166625977, 0.45276033878326416, 0.5544414520263672, 0.5480673313140869, 0.2782963514328003, 0.20818020403385162, 0.448169082403183, 0.3264215588569641, 0.3743733763694763, 0.41020479798316956, 0.32473668456077576, 0.5061656832695007, 0.5135653018951416, 0.40891027450561523, 0.5431845784187317, 0.490235835313797, 0.3599415719509125, 0.23245848715305328, 0.5325353741645813, 0.44414013624191284, 0.5482521653175354, 0.5326619148254395, 0.2819318175315857, 0.21928788721561432, 0.2535882592201233, 0.4366987347602844, 0.38153693079948425, 0.35136479139328003, 0.5715716481208801, 0.3120715022087097, 0.24749426543712616, 0.3065967261791229, 0.4775542914867401, 0.5290606617927551, 0.5650926232337952, 0.2862858176231384, 0.21382156014442444, 0.5036723613739014, 0.36055344343185425, 0.3487577438354492, 0.2576398551464081, 0.5689170956611633, 0.3289323151111603, 0.4839065372943878, 0.44774913787841797, 0.363115131855011, 0.4671940803527832, 0.33992934226989746, 0.4834896922111511, 0.4981427490711212, 0.510823130607605, 0.21148721873760223, 0.6014905571937561, 0.36181989312171936, 0.3056153357028961, 0.3935191035270691, 0.2553776800632477, 0.37693485617637634, 0.4232116937637329, 0.35216182470321655, 0.24780885875225067, 0.3607138693332672, 0.3984554708003998, 0.3943309485912323, 0.4434922933578491, 0.4653737246990204, 0.1986684501171112, 0.46520525217056274, 0.4494984745979309, 0.2791022062301636, 0.5740852355957031, 0.2489672303199768, 0.3966175317764282, 0.4303702116012573, 0.43212878704071045, 0.44321417808532715, 0.4508794844150543, 0.5345059633255005, 0.5159108638763428, 0.2084890753030777, 0.506089985370636, 0.29636961221694946, 0.3887380361557007, 0.2348734438419342, 0.406124472618103, 0.4615580141544342, 0.37767818570137024, 0.3354550004005432, 0.2883661091327667, 0.46812641620635986, 0.540361225605011, 0.37645331025123596, 0.5309171080589294, 0.2723848223686218, 0.3962768316268921, 0.29293689131736755, 0.5450741648674011, 0.4822724759578705, 0.4794718027114868, 0.4882693588733673, 0.44407743215560913, 0.21631138026714325, 0.5149851441383362, 0.49454331398010254, 0.5149478316307068, 0.3853531777858734, 0.512561023235321, 0.28703129291534424, 0.44762495160102844, 0.3958027958869934, 0.47177448868751526, 0.5498241782188416, 0.19708995521068573, 0.24549056589603424, 0.41829943656921387, 0.33009403944015503, 0.29828283190727234, 0.4792077839374542, 0.1915276199579239, 0.35237258672714233, 0.27272269129753113, 0.34337571263313293, 0.5145127177238464, 0.38269102573394775, 0.36319538950920105, 0.24750523269176483]",0.3799416422843933,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - S.O.S..mp3
"[0.3041974902153015, 0.24803243577480316, 0.25398483872413635, 0.3863005042076111, 0.47326454520225525, 0.5227853655815125, 0.2288011610507965, 0.2664770483970642, 0.24309198558330536, 0.42908772826194763, 0.18271559476852417, 0.4833660423755646, 0.3962700664997101, 0.33894112706184387, 0.39259904623031616, 0.3069266676902771, 0.46414312720298767, 0.4332057237625122, 0.2738422751426697, 0.43514904379844666, 0.19025859236717224, 0.2747437059879303, 0.5253860950469971, 0.2643934488296509, 0.440273642539978, 0.38538798689842224, 0.2510840594768524, 0.46452122926712036, 0.564845621585846, 0.4220919609069824, 0.2783583402633667, 0.35399022698402405, 0.5635672211647034, 0.33601436018943787, 0.40317875146865845, 0.33336275815963745, 0.22168253362178802, 0.25637367367744446, 0.28836727142333984, 0.27328506112098694, 0.25217193365097046, 0.4503142833709717, 0.5375351905822754, 0.19416987895965576, 0.4661449193954468, 0.2284054309129715, 0.2636308968067169, 0.42016759514808655, 0.2789769768714905, 0.6009194850921631, 0.33239391446113586, 0.531855583190918, 0.5139488577842712, 0.3211299180984497, 0.2721470892429352, 0.21455997228622437, 0.56259685754776, 0.45419859886169434, 0.49135690927505493, 0.48669570684432983, 0.23324064910411835, 0.45491310954093933, 0.2600550949573517, 0.18954552710056305, 0.31601041555404663, 0.5603606104850769, 0.5957333445549011, 0.5823073387145996, 0.5353232026100159, 0.5947040319442749, 0.2672554552555084, 0.4559004604816437, 0.3469752371311188, 0.22724707424640656, 0.3715222179889679, 0.41529640555381775, 0.5335466265678406, 0.5662006139755249, 0.4549231231212616, 0.374537855386734, 0.43863624334335327, 0.5240916609764099, 0.5592975616455078, 0.37492433190345764, 0.4469476044178009, 0.3258277177810669, 0.22887982428073883, 0.47256365418434143, 0.3905332684516907, 0.5020835399627686, 0.48234856128692627, 0.4859775900840759, 0.5879195332527161, 0.21171137690544128, 0.389454185962677, 0.5306336283683777, 0.3155587613582611, 0.5208600759506226, 0.4526837468147278, 0.37726733088493347, 0.5029271245002747, 0.35135406255722046, 0.5591939091682434, 0.2997395396232605, 0.3934875428676605, 0.5774812698364258, 0.431049108505249, 0.5351942181587219, 0.5151472091674805, 0.544259250164032, 0.5995742678642273, 0.34832942485809326, 0.3486202657222748, 0.48312368988990784, 0.5174539685249329, 0.42082029581069946, 0.4578843414783478, 0.2672719359397888, 0.2068864107131958, 0.5772841572761536, 0.3083864152431488, 0.21084779500961304, 0.43122947216033936, 0.24999433755874634, 0.1781298667192459, 0.39495012164115906, 0.35290536284446716, 0.41376781463623047]",0.3841192126274109,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - Take A Chance On Me.mp3
"[0.3275608718395233, 0.18710142374038696, 0.4846114218235016, 0.6029375195503235, 0.43329620361328125, 0.37522318959236145, 0.4492640793323517, 0.3658185601234436, 0.35734236240386963, 0.4820495545864105, 0.20780688524246216, 0.5670076608657837, 0.4029020071029663, 0.2496533989906311, 0.3711375296115875, 0.36703044176101685, 0.2651527523994446, 0.33311277627944946, 0.32699164748191833, 0.3484242856502533, 0.4274890720844269, 0.3453310430049896, 0.36056968569755554, 0.29131224751472473, 0.24185825884342194, 0.2933625876903534, 0.4163229167461395, 0.3986075818538666, 0.3656177818775177, 0.25003331899642944, 0.30394911766052246, 0.4710778295993805, 0.4048125445842743, 0.2782890200614929, 0.4818672239780426, 0.3505958914756775, 0.38360920548439026, 0.3070196509361267, 0.5106992125511169, 0.2573360800743103, 0.5817185640335083, 0.286239355802536, 0.5413727164268494, 0.5254247188568115, 0.22003282606601715, 0.2711033225059509, 0.39193442463874817, 0.2744547128677368, 0.4842729866504669, 0.6336324214935303, 0.30945685505867004, 0.5571432709693909, 0.2794162333011627, 0.4169510006904602, 0.48657700419425964, 0.4354647994041443, 0.5767481923103333, 0.5000319480895996, 0.3053125739097595, 0.46380847692489624, 0.47344163060188293, 0.5218578577041626, 0.593757688999176, 0.3243255615234375, 0.26859307289123535, 0.3392842710018158, 0.5551155209541321, 0.6019284725189209, 0.603141725063324, 0.4321492314338684, 0.2818266749382019, 0.5151451826095581, 0.3146955370903015, 0.27867063879966736, 0.32908299565315247, 0.49703115224838257, 0.40466317534446716, 0.3600190579891205, 0.41150546073913574, 0.4059503674507141, 0.5353275537490845, 0.2992178499698639, 0.3878929316997528, 0.1980774998664856, 0.5252065062522888, 0.4275011718273163, 0.6190637946128845, 0.44678595662117004, 0.46440428495407104, 0.4118615686893463, 0.5287580490112305, 0.36167386174201965, 0.40950652956962585, 0.3495655655860901, 0.513043224811554, 0.3612538278102875, 0.46085208654403687, 0.40232810378074646, 0.5721232891082764, 0.524077832698822, 0.29339611530303955, 0.28006523847579956, 0.4722045958042145, 0.21117359399795532, 0.29643523693084717, 0.42549970746040344, 0.49097540974617004, 0.26543253660202026, 0.5274122953414917, 0.5184914469718933, 0.35038134455680847, 0.32011452317237854, 0.3281172513961792, 0.467359334230423, 0.28554823994636536, 0.36163315176963806, 0.5135343074798584, 0.19396689534187317, 0.46278926730155945, 0.631572425365448, 0.38797059655189514, 0.17676129937171936, 0.3985961079597473, 0.19899410009384155, 0.5319922566413879, 0.47018852829933167, 0.5285606384277344, 0.6173285245895386]",0.38889098167419434,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - The Day Before You Came.mp3
"[0.22324542701244354, 0.28929072618484497, 0.3074449896812439, 0.4822903573513031, 0.3821949064731598, 0.32570913434028625, 0.34357941150665283, 0.44025465846061707, 0.43692582845687866, 0.35054031014442444, 0.3980010151863098, 0.33703500032424927, 0.21862949430942535, 0.24003735184669495, 0.18799501657485962, 0.6386206746101379, 0.4336574673652649, 0.4710068702697754, 0.19590860605239868, 0.48461371660232544, 0.4801236391067505, 0.500778317451477, 0.3347657322883606, 0.4555436670780182, 0.3177332282066345, 0.25408828258514404, 0.25139063596725464, 0.3813243806362152, 0.17769749462604523, 0.2961503565311432, 0.48038244247436523, 0.1876162588596344, 0.3906340003013611, 0.5276291966438293, 0.23637259006500244, 0.4479753077030182, 0.2550466060638428, 0.2708062529563904, 0.35505083203315735, 0.29141226410865784, 0.48404449224472046, 0.28058916330337524, 0.41288286447525024, 0.5319751501083374, 0.45201238989830017, 0.24174752831459045, 0.5846760272979736, 0.2879542112350464, 0.21626245975494385, 0.29583215713500977, 0.5070122480392456, 0.3295649588108063, 0.48026466369628906, 0.29953300952911377, 0.4197155237197876, 0.37098363041877747, 0.5321590304374695, 0.4227350652217865, 0.3250528872013092, 0.41752809286117554, 0.29829639196395874, 0.26389792561531067, 0.5054944753646851, 0.4428555369377136, 0.46094125509262085, 0.4983653128147125, 0.590522050857544, 0.34040212631225586, 0.3820052444934845, 0.4449978172779083, 0.3914125859737396, 0.5847949981689453, 0.509881317615509, 0.2795296311378479, 0.23576423525810242, 0.264130562543869, 0.27745485305786133, 0.23218858242034912, 0.32630765438079834, 0.32152655720710754, 0.44620710611343384, 0.490692675113678, 0.4760909080505371, 0.5056909918785095, 0.282635897397995, 0.3110528886318207, 0.6164259314537048, 0.3403821289539337, 0.4315451383590698, 0.24338406324386597, 0.49803781509399414, 0.5046274065971375, 0.3744884133338928, 0.46844276785850525, 0.28457754850387573, 0.3398663401603699, 0.43966108560562134, 0.6479920744895935, 0.6163068413734436, 0.2251945585012436, 0.33810871839523315, 0.44194525480270386, 0.4888778030872345, 0.3108704686164856, 0.38770121335983276, 0.44894030690193176, 0.406440407037735, 0.19975225627422333, 0.23991939425468445, 0.40232935547828674, 0.23831118643283844, 0.5065492987632751, 0.2805747389793396, 0.3854466378688812, 0.415071576833725, 0.28057992458343506, 0.4280809164047241, 0.21580326557159424, 0.48828989267349243, 0.6363726854324341, 0.4814973771572113, 0.21416480839252472, 0.44447052478790283, 0.4758698642253876, 0.44389498233795166, 0.21556243300437927, 0.1926271766424179, 0.30301886796951294]",0.3680436313152313,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - The Winner Takes It All.mp3
"[0.5144152045249939, 0.28784945607185364, 0.46967166662216187, 0.5230915546417236, 0.34567874670028687, 0.481947660446167, 0.19391758739948273, 0.45096224546432495, 0.48122671246528625, 0.32144254446029663, 0.27955517172813416, 0.3148769438266754, 0.42123618721961975, 0.32324400544166565, 0.3930972218513489, 0.606812059879303, 0.3289523422718048, 0.29621511697769165, 0.3709239959716797, 0.403579443693161, 0.2740188241004944, 0.24389949440956116, 0.31289127469062805, 0.27246546745300293, 0.3695317804813385, 0.2845548987388611, 0.49479037523269653, 0.3450574278831482, 0.5130023956298828, 0.42442095279693604, 0.23021742701530457, 0.34690821170806885, 0.3163602352142334, 0.4932231307029724, 0.5181689858436584, 0.30412450432777405, 0.4833827018737793, 0.2756398320198059, 0.24715548753738403, 0.5241929292678833, 0.3252619802951813, 0.26776358485221863, 0.4948071539402008, 0.27326422929763794, 0.26482710242271423, 0.33371224999427795, 0.248694509267807, 0.43457138538360596, 0.39183661341667175, 0.2732066214084625, 0.5111566781997681, 0.5267462134361267, 0.5611407160758972, 0.44599395990371704, 0.5522956252098083, 0.5331182479858398, 0.41039130091667175, 0.38901206851005554, 0.4981357455253601, 0.49392178654670715, 0.3948197364807129, 0.6290588974952698, 0.4971362054347992, 0.4859103560447693, 0.4053976237773895, 0.401098370552063, 0.62782883644104, 0.34588509798049927, 0.26233214139938354, 0.403744101524353, 0.2518751621246338, 0.26999014616012573, 0.255403995513916, 0.23605239391326904, 0.25498661398887634, 0.2531241774559021, 0.30780163407325745, 0.2179345190525055, 0.37883397936820984, 0.3058847188949585, 0.5301880240440369, 0.40449202060699463, 0.4425661861896515, 0.2556358873844147, 0.3949125111103058, 0.46260565519332886, 0.38865959644317627, 0.4475966691970825, 0.3670925498008728, 0.49868205189704895, 0.467669814825058, 0.4783306419849396, 0.4453437328338623, 0.5525025725364685, 0.5382735729217529, 0.204893559217453, 0.34510573744773865, 0.5843957662582397, 0.5904750823974609, 0.4787662625312805, 0.469733327627182, 0.23448364436626434, 0.5952962040901184, 0.42029157280921936, 0.48076996207237244, 0.28265145421028137, 0.2557998597621918, 0.4382305145263672, 0.41481462121009827, 0.33932533860206604, 0.2870567739009857, 0.4605497717857361, 0.250343918800354, 0.2802329957485199, 0.46725592017173767, 0.18626663088798523, 0.5291322469711304, 0.32735660672187805, 0.33311063051223755, 0.5839582085609436, 0.23882339894771576, 0.45628252625465393, 0.3996780514717102, 0.4900093376636505, 0.2866409718990326, 0.2722434997558594, 0.5178790092468262, 0.33398330211639404]",0.3799434006214142,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - Voulez-Vous.mp3
"[0.35475996136665344, 0.39520758390426636, 0.21619364619255066, 0.5279685854911804, 0.3490273654460907, 0.2662484049797058, 0.39352303743362427, 0.20683073997497559, 0.32157906889915466, 0.30310630798339844, 0.3000493347644806, 0.24870526790618896, 0.21821367740631104, 0.22068606317043304, 0.4686674475669861, 0.4149990379810333, 0.4088698923587799, 0.2561337649822235, 0.45090243220329285, 0.26935136318206787, 0.4111754298210144, 0.17717750370502472, 0.25429949164390564, 0.4126880466938019, 0.21893519163131714, 0.24043099582195282, 0.30655068159103394, 0.24711798131465912, 0.3630666732788086, 0.30401650071144104, 0.1757608950138092, 0.32552236318588257, 0.22185742855072021, 0.3681122958660126, 0.4326218068599701, 0.2512408196926117, 0.4990710914134979, 0.28962424397468567, 0.28039050102233887, 0.259483277797699, 0.45415598154067993, 0.4862593114376068, 0.421332448720932, 0.24280981719493866, 0.1753995418548584, 0.16478364169597626, 0.27279919385910034, 0.45922917127609253, 0.4879775941371918, 0.24620762467384338, 0.35906267166137695, 0.46367406845092773, 0.29779013991355896, 0.5249863266944885, 0.36704254150390625, 0.25835996866226196, 0.41458168625831604, 0.4715229272842407, 0.5422754883766174, 0.3865242302417755, 0.5597325563430786, 0.2528168559074402, 0.39907047152519226, 0.24684518575668335, 0.32330837845802307, 0.3163634240627289, 0.27258825302124023, 0.3884080946445465, 0.4112528860569, 0.1799660623073578, 0.5701569318771362, 0.4648747444152832, 0.44609591364860535, 0.5157698392868042, 0.3890734314918518, 0.5168538093566895, 0.224659264087677, 0.3396395444869995, 0.3090806305408478, 0.44256964325904846, 0.41033491492271423, 0.37005579471588135, 0.4207570552825928, 0.3510178327560425, 0.17261256277561188, 0.3360736072063446, 0.3675803244113922, 0.2994735538959503, 0.4964495003223419, 0.418207585811615, 0.18017232418060303, 0.3241225779056549, 0.3435435891151428, 0.433346152305603, 0.22834011912345886, 0.49737030267715454, 0.4395642876625061, 0.42601871490478516, 0.6284173130989075, 0.49780336022377014, 0.19522327184677124, 0.33960583806037903, 0.35803258419036865, 0.2079164832830429, 0.3009161949157715, 0.4075056314468384, 0.22162114083766937, 0.3234913945198059, 0.29504311084747314, 0.381839394569397, 0.4853208065032959, 0.33785945177078247, 0.2271181344985962, 0.32568350434303284, 0.23470430076122284, 0.19518040120601654, 0.357494592666626, 0.42609596252441406, 0.4610181152820587, 0.5051252841949463, 0.25262585282325745, 0.36062413454055786, 0.4428826570510864, 0.36645010113716125, 0.4547436833381653, 0.46404126286506653, 0.4022367000579834, 0.4368157684803009]",0.3325258791446686,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - Waterloo.mp3
"[0.5150819420814514, 0.5945699214935303, 0.5905881524085999, 0.3338584899902344, 0.36648157238960266, 0.23330652713775635, 0.6767308115959167, 0.5372640490531921, 0.36060214042663574, 0.47754138708114624, 0.5412998199462891, 0.4181705713272095, 0.3507530093193054, 0.643639862537384, 0.25402578711509705, 0.6259306073188782, 0.5592975616455078, 0.41712507605552673, 0.2847449779510498, 0.3519010543823242, 0.3952730596065521, 0.25550320744514465, 0.47024375200271606, 0.5236609578132629, 0.5817906856536865, 0.536808967590332, 0.26048707962036133, 0.42680102586746216, 0.5064347982406616, 0.5705480575561523, 0.40398818254470825, 0.6673937439918518, 0.3427375555038452, 0.4971446394920349, 0.2324950397014618, 0.5593477487564087, 0.29320409893989563, 0.34882745146751404, 0.4120534062385559, 0.3944733440876007, 0.42694738507270813, 0.38825327157974243, 0.23847825825214386, 0.6183961629867554, 0.40585625171661377, 0.531243622303009, 0.2801991105079651, 0.4881550669670105, 0.49980348348617554, 0.34564366936683655, 0.5699864625930786, 0.40891480445861816, 0.3818519115447998, 0.27141663432121277, 0.3639788031578064, 0.23281317949295044, 0.49670374393463135, 0.50967937707901, 0.31994763016700745, 0.24168170988559723, 0.4412859082221985, 0.4267241656780243, 0.3264763653278351, 0.33345064520835876, 0.292479008436203, 0.31326934695243835, 0.2607109844684601, 0.29537665843963623, 0.2529560625553131, 0.35378679633140564, 0.5215503573417664, 0.4344135522842407, 0.28015607595443726, 0.3942505419254303, 0.6082378029823303, 0.34752529859542847, 0.5669949650764465, 0.5107375383377075, 0.415185809135437, 0.42677900195121765, 0.5370419025421143, 0.6549965143203735, 0.637887716293335, 0.4525565207004547, 0.5776098966598511, 0.2524884343147278, 0.3687279522418976, 0.4527779817581177, 0.28512752056121826, 0.2778666615486145, 0.6198300123214722, 0.2236306071281433, 0.3665068447589874, 0.37008267641067505, 0.37834325432777405, 0.38317757844924927, 0.35473576188087463, 0.340481162071228, 0.5100774168968201, 0.5112416744232178, 0.45955535769462585, 0.21616555750370026, 0.4662180244922638, 0.6224676370620728, 0.24347282946109772, 0.5291363596916199, 0.49405333399772644, 0.33263397216796875, 0.32652896642684937, 0.2845281958580017, 0.6677119135856628, 0.6267266273498535, 0.5348278284072876, 0.45862263441085815, 0.32341083884239197, 0.3913768231868744, 0.5737377405166626, 0.4077027440071106, 0.4677579998970032, 0.3895695209503174, 0.30829691886901855, 0.2822631895542145, 0.3578977882862091, 0.5101759433746338, 0.5793471336364746, 0.6110708117485046, 0.5247153043746948, 0.49600154161453247]",0.42373862862586975,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABC - All Of My Heart.mp3
