centroid_positions,cluster_mass,centroid_filepath,gravitational_constant
"[0.7926452159881592, 0.9531335830688477, 0.3396364748477936, 0.3716004490852356, 0.7093232274055481, 0.4803178906440735, 0.74005126953125, 0.533759593963623, 0.8679578304290771, 0.6676074862480164, 0.6373500227928162, 0.3914799392223358, 0.4653693437576294, 0.3591551184654236, 0.3825307786464691, 0.3190169036388397, 0.5624999403953552, 0.3203005790710449, 0.997292697429657, 0.48756110668182373, 0.2911084294319153, 0.26816558837890625, 0.4277690351009369, 0.42510026693344116, 0.7141591310501099, 0.39377838373184204, 0.8259938955307007, 0.2706086337566376, 0.3349442780017853, 0.7235589623451233, 0.3069125711917877, 0.27493178844451904, 0.501207709312439, 0.4642954170703888, 0.35708364844322205, 0.6523243188858032, 0.6656543612480164, 0.7530017495155334, 0.20605245232582092, 0.8477787971496582, 0.3178490400314331, 0.42547112703323364, 0.6815613508224487, 0.5243541598320007, 0.3138040602207184, 0.5200984477996826, 0.4348471462726593, 0.3481014668941498, 0.6485497951507568, 0.5425499081611633, 0.42382580041885376, 0.23846358060836792, 0.7757750153541565, 0.4918777346611023, 0.2588237524032593, 0.526770830154419, 0.3982771933078766, 0.4776094853878021, 0.3267102539539337, 0.6182994842529297, 0.3060635030269623, 0.26751095056533813, 0.3112914562225342, 0.3411972224712372, 0.5796331167221069, 0.37855085730552673, 0.5416301488876343, 0.5910505056381226, 0.4128941595554352, 0.4596816301345825, 0.40087154507637024, 0.2632919251918793, 0.5912644267082214, 0.34569722414016724, 0.45398297905921936, 0.4809938073158264, 0.4958266317844391, 0.29741933941841125, 0.6445071697235107, 0.7777836918830872, 0.3646475672721863, 0.4057762324810028, 0.37942397594451904, 0.26755934953689575, 0.35204100608825684, 0.7715672850608826, 0.721551239490509, 0.309559166431427, 0.7108181118965149, 0.3908698856830597, 0.8269711136817932, 0.1502019315958023, 0.3837116062641144, 0.39965251088142395, 0.4365745186805725, 0.5473369359970093, 0.38123971223831177, 0.2252783477306366, 0.4221673905849457, 0.9092094302177429, 0.4894636273384094, 0.5352495312690735, 0.35476723313331604, 0.7667778134346008, 0.840579628944397, 0.5963407754898071, 0.42167070508003235, 0.6728596687316895, 0.4314398467540741, 0.6543653607368469, 0.9528570771217346, 0.5073341131210327, 0.42287972569465637, 0.392516165971756, 0.7104228734970093, 0.37005341053009033, 0.5009381175041199, 0.6982795000076294, 0.3203701674938202, 0.36633071303367615, 0.5361943244934082, 0.5711986422538757, 0.5390814542770386, 0.6623784303665161, 0.5537145137786865, 0.45170286297798157, 0.4312489926815033, 0.6644921898841858]",0.5239087343215942,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - Eagle - Long Version.mp3,3.3910393714904785
"[0.3200834095478058, 0.6230418086051941, 0.49848172068595886, 0.2795805037021637, 0.7164647579193115, 0.6405839920043945, 0.5507459044456482, 0.6741226315498352, 0.929627001285553, 0.7979468703269958, 0.35564833879470825, 0.6872438788414001, 0.3191189467906952, 0.509033739566803, 0.8332440257072449, 0.3904581367969513, 0.8331484198570251, 0.3756336569786072, 0.33125966787338257, 0.4300272762775421, 0.3152320683002472, 0.20367537438869476, 0.44314044713974, 0.6210317611694336, 0.4823632836341858, 0.7335147261619568, 0.5455893278121948, 0.4144403338432312, 0.5816532373428345, 0.6324217915534973, 0.8403797745704651, 0.2900903522968292, 0.42149969935417175, 0.7627720236778259, 0.6197026968002319, 0.433289110660553, 0.491434246301651, 0.4759102463722229, 0.6608125567436218, 0.32350656390190125, 0.26821309328079224, 0.2965353727340698, 0.500143826007843, 0.8094683289527893, 0.5062654614448547, 0.8685271143913269, 0.43305566906929016, 0.4552193880081177, 0.5814973711967468, 0.4283839762210846, 0.43819713592529297, 0.4073713719844818, 0.7807021141052246, 0.39392176270484924, 0.2962580919265747, 0.49533799290657043, 0.458056777715683, 0.43201443552970886, 0.4589098393917084, 0.4934341609477997, 0.24719536304473877, 0.4277643859386444, 0.2665891647338867, 0.6434103846549988, 0.44716402888298035, 0.6241498589515686, 0.4374024569988251, 0.41152018308639526, 0.3355428874492645, 0.47442975640296936, 0.6402844786643982, 0.28370752930641174, 0.35965174436569214, 0.44528672099113464, 0.38313764333724976, 0.5582768321037292, 0.4591825008392334, 0.4351039528846741, 0.4093801975250244, 0.6985489130020142, 0.5159741640090942, 0.4215776026248932, 0.3412938714027405, 0.6231232285499573, 0.6789282560348511, 0.3403501808643341, 0.7142027020454407, 0.3215959072113037, 0.46240490674972534, 0.42233628034591675, 0.4643157124519348, 0.5476326942443848, 0.4239591658115387, 0.401139497756958, 0.4166067838668823, 0.3033007085323334, 0.6363444924354553, 0.5336520671844482, 0.25884953141212463, 0.38332825899124146, 0.2979586124420166, 0.3166598379611969, 0.32852351665496826, 0.5615758299827576, 0.9155772924423218, 0.5014611482620239, 0.3798818290233612, 0.42884504795074463, 0.41212278604507446, 0.8694097995758057, 0.7838279604911804, 0.600573718547821, 0.45998239517211914, 0.6737785339355469, 0.3699062466621399, 0.6049172878265381, 0.3306237459182739, 0.2914893627166748, 0.32709336280822754, 0.7214411497116089, 0.47594842314720154, 0.5100510120391846, 0.8327208757400513, 0.6110926270484924, 0.732866108417511, 0.3309178948402405, 0.32089346647262573, 0.27591484785079956]",0.531859278678894,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - Fernando.mp3,3.3910393714904785
"[0.39454030990600586, 0.4111025929450989, 0.503498911857605, 0.27977269887924194, 0.7606508731842041, 0.6341539025306702, 0.36106765270233154, 0.4942895770072937, 0.6082687377929688, 0.6938621997833252, 0.6012361645698547, 0.34868505597114563, 0.6764652132987976, 0.4207761883735657, 0.8390743136405945, 0.2816200852394104, 0.4432620108127594, 0.4399256408214569, 0.37813830375671387, 0.43004387617111206, 0.4791434109210968, 0.2678943872451782, 0.6574057936668396, 0.4389650821685791, 0.5738089680671692, 0.4134633243083954, 0.6516522169113159, 0.3570637106895447, 0.30847471952438354, 0.3972814083099365, 0.6397509574890137, 0.22925041615962982, 0.4353685677051544, 0.522550642490387, 0.3620113134384155, 0.38530731201171875, 0.43244248628616333, 0.8397433161735535, 0.3466019928455353, 0.7034786343574524, 0.41844993829727173, 0.46369460225105286, 0.3043556213378906, 0.48720964789390564, 0.6642582416534424, 0.48310890793800354, 0.9106422066688538, 0.4673411250114441, 0.5114550590515137, 0.37404441833496094, 0.3501611351966858, 0.16997510194778442, 0.37937361001968384, 0.9133056998252869, 0.6335617899894714, 0.7539731860160828, 0.6076599359512329, 0.532486617565155, 0.4706776738166809, 0.37466663122177124, 0.3374065160751343, 0.48703163862228394, 0.44242674112319946, 0.6318684220314026, 0.700814425945282, 0.2584439814090729, 0.2785864770412445, 0.6824013590812683, 0.37938714027404785, 0.5475874543190002, 0.5127258896827698, 0.37309354543685913, 0.23323355615139008, 0.5811187028884888, 0.49933621287345886, 0.41421887278556824, 0.3940691351890564, 0.27874481678009033, 0.46381714940071106, 0.3528522849082947, 0.5518165826797485, 0.3343225419521332, 0.6637238264083862, 0.642767071723938, 0.5759850740432739, 0.4708055555820465, 0.689578652381897, 0.8039870858192444, 0.48094800114631653, 0.30778637528419495, 0.44303959608078003, 0.5265756249427795, 0.38170352578163147, 0.5469301342964172, 0.5151121020317078, 0.3594789505004883, 0.5473969578742981, 0.45302316546440125, 0.4288601875305176, 0.4359259009361267, 0.7038193345069885, 0.34903159737586975, 0.4478113651275635, 0.3363717496395111, 0.8924723863601685, 0.6328858733177185, 0.7907830476760864, 0.46990594267845154, 0.4406461715698242, 0.4995691478252411, 0.8986619710922241, 0.30798760056495667, 0.37398603558540344, 0.6024683713912964, 0.47256362438201904, 0.3624667823314667, 0.8664590120315552, 0.31280478835105896, 0.37533697485923767, 0.3808313012123108, 0.3785685896873474, 0.8574619889259338, 0.39918237924575806, 0.34591642022132874, 0.4323393404483795, 0.5158015489578247, 0.4036286771297455, 0.4474946856498718]",0.4887394607067108,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - Gimme! Gimme! Gimme! (A Man After Midnight).mp3,3.3910393714904785
"[0.5373181700706482, 0.5273665189743042, 0.29013052582740784, 0.2810717523097992, 0.8496053218841553, 0.6775215864181519, 0.7655103206634521, 0.7950621247291565, 0.6000640988349915, 0.3125250041484833, 0.30331847071647644, 0.29923614859580994, 0.4220181405544281, 0.49429208040237427, 0.3833082318305969, 0.4394434094429016, 0.5148627758026123, 0.49005332589149475, 0.4307989180088043, 0.36557960510253906, 0.3906847834587097, 0.3735749125480652, 0.4632347822189331, 0.5068669319152832, 0.8193492293357849, 0.31985947489738464, 0.3188285231590271, 0.22871191799640656, 0.2934565842151642, 0.40492871403694153, 0.686370313167572, 0.2663828134536743, 0.4413968026638031, 0.6991019248962402, 0.5163840651512146, 0.5590290427207947, 0.5345335602760315, 0.3935660421848297, 0.8477287888526917, 0.7711584568023682, 0.25819215178489685, 0.3962728679180145, 0.2792416512966156, 0.4769294857978821, 0.7597780823707581, 0.4063730835914612, 0.7486739158630371, 0.2994150221347809, 0.53095942735672, 0.5431315302848816, 0.618054211139679, 0.36773666739463806, 0.5942258834838867, 0.4961199462413788, 0.47428181767463684, 0.31891846656799316, 0.3237893879413605, 0.6681216359138489, 0.3524593710899353, 0.5057636499404907, 0.3735122084617615, 0.4175748825073242, 0.44757339358329773, 0.27219364047050476, 0.49540644884109497, 0.8096421360969543, 0.46376779675483704, 0.33555397391319275, 0.3607490062713623, 0.7720942497253418, 0.466596782207489, 0.38839659094810486, 0.27263426780700684, 0.2734827697277069, 0.5205161571502686, 0.40000119805336, 0.3523007929325104, 0.4901885688304901, 0.7184485197067261, 0.633815348148346, 0.5525087118148804, 0.36362046003341675, 0.4967065155506134, 0.8380915522575378, 0.4765479862689972, 0.9925934672355652, 0.6181844472885132, 0.4907950162887573, 0.3982180655002594, 0.5696540474891663, 0.3029717206954956, 0.6715818643569946, 0.34211888909339905, 0.700161874294281, 0.4690401554107666, 0.2840394973754883, 0.3341873586177826, 0.258568674325943, 0.31353238224983215, 0.9680259823799133, 0.3216940760612488, 0.5662967562675476, 0.7160506844520569, 0.8236648440361023, 0.7768071889877319, 0.2722282409667969, 0.48995116353034973, 0.2594186067581177, 0.41772207617759705, 0.3208860754966736, 0.7338544130325317, 0.5094026327133179, 0.6164796948432922, 0.3540552854537964, 0.654913067817688, 0.40998703241348267, 0.4924366772174835, 0.4652670621871948, 0.5137981176376343, 1.0, 0.45037028193473816, 0.41200798749923706, 0.5409727096557617, 0.3897802233695984, 0.5801048874855042, 0.7360618114471436, 0.3119829297065735, 0.49267998337745667]",0.5169475078582764,"/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - Knowing Me, Knowing You.mp3",3.3910393714904785
"[0.5083574652671814, 0.40131911635398865, 0.345317542552948, 0.3876298666000366, 0.4922361373901367, 0.7231212854385376, 0.6511890292167664, 0.49650540947914124, 0.7398636937141418, 0.8313672542572021, 0.7316045761108398, 0.345926970243454, 0.35062798857688904, 0.5016595721244812, 0.6782057881355286, 0.43115153908729553, 0.5305560231208801, 0.35711947083473206, 0.5844552516937256, 0.44794461131095886, 0.4415455162525177, 0.30939048528671265, 0.757180392742157, 0.3774090111255646, 0.7288153767585754, 0.688014805316925, 0.8689420223236084, 0.228632390499115, 0.32570984959602356, 0.7632724642753601, 0.6147609949111938, 0.6516940593719482, 0.41522079706192017, 0.4751772880554199, 0.3106772005558014, 0.2587864398956299, 0.39569252729415894, 0.5514271259307861, 0.35191771388053894, 0.9574922323226929, 0.3125554621219635, 0.4848610758781433, 0.3720353841781616, 0.43511253595352173, 0.6440672278404236, 0.6043224930763245, 0.7991461753845215, 0.4207705557346344, 0.7436964511871338, 0.4577197730541229, 0.5283036231994629, 0.40283116698265076, 0.32020899653434753, 0.3956395089626312, 0.27542638778686523, 0.580614447593689, 0.44644883275032043, 0.23697052896022797, 0.4193393588066101, 0.2792779803276062, 0.38009756803512573, 0.6105321049690247, 0.32450398802757263, 0.1985672563314438, 0.6445445418357849, 0.898265540599823, 0.5133267045021057, 0.5889131426811218, 0.4528973400592804, 0.17430147528648376, 0.6067467927932739, 0.6255421042442322, 0.7158891558647156, 0.47003382444381714, 0.2932942807674408, 0.37874937057495117, 0.4552224278450012, 0.3357522189617157, 0.3899025619029999, 0.49481144547462463, 0.2678898274898529, 0.31427910923957825, 0.29952216148376465, 0.5349924564361572, 0.4490613639354706, 0.29149410128593445, 0.4895610213279724, 0.3495728671550751, 0.30648913979530334, 0.3913646936416626, 0.4245525002479553, 0.16736739873886108, 0.7583837509155273, 0.43410903215408325, 0.281308650970459, 0.5225708484649658, 0.3845779597759247, 0.2802252173423767, 0.2512909173965454, 0.5816969871520996, 0.6455931663513184, 0.6527568101882935, 0.32116392254829407, 0.5421744585037231, 0.9095771312713623, 0.6115668416023254, 0.7331894636154175, 0.7012944221496582, 0.4270530641078949, 0.8611763715744019, 0.6334271430969238, 0.5994154214859009, 0.7415953278541565, 0.4535822868347168, 0.6530311703681946, 0.6191850304603577, 0.43972423672676086, 0.3803281784057617, 0.6045449376106262, 0.4335012435913086, 0.372488409280777, 0.5436788201332092, 0.4682028591632843, 0.3336184322834015, 0.43839630484580994, 0.8705514073371887, 0.6548153162002563, 0.39847904443740845]",0.49352389574050903,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - Mamma Mia.mp3,3.3910393714904785
"[0.7464209794998169, 0.9951185584068298, 0.45987075567245483, 0.29923099279403687, 0.47929245233535767, 0.3019970953464508, 0.3214070200920105, 0.3781052529811859, 0.8324524760246277, 0.3837384879589081, 0.7191162109375, 0.286467581987381, 0.3756825029850006, 0.40718144178390503, 0.5885826945304871, 0.4404201805591583, 0.4261024296283722, 0.297094464302063, 0.5466344952583313, 0.6355124115943909, 0.5625565648078918, 0.36710071563720703, 0.8070501089096069, 0.5892955660820007, 0.7002565860748291, 0.34036678075790405, 0.3662366569042206, 0.5548774600028992, 0.6781935095787048, 0.30101704597473145, 0.7582123875617981, 0.18659190833568573, 0.32251039147377014, 0.5398837924003601, 0.2936083674430847, 0.8353684544563293, 0.40772995352745056, 0.9118993282318115, 0.4493274986743927, 0.44617795944213867, 0.3187548816204071, 0.37237775325775146, 0.4762514531612396, 0.5350394248962402, 0.6747505068778992, 0.6213109493255615, 0.8234080672264099, 0.35277166962623596, 0.6092790365219116, 0.5411567687988281, 0.3892137110233307, 0.3745289444923401, 0.8323848247528076, 0.37351304292678833, 0.8834435343742371, 0.5515871644020081, 0.2405499368906021, 0.2834179997444153, 0.461515873670578, 0.4888283610343933, 0.2798060476779938, 0.5821236968040466, 0.3813805878162384, 0.37134119868278503, 0.5597518086433411, 0.45498937368392944, 0.3975769877433777, 0.5463626980781555, 0.4457593560218811, 0.39964738488197327, 0.7295712828636169, 0.5201817750930786, 0.4509580433368683, 0.5093227624893188, 0.4410841464996338, 0.4043124318122864, 0.21009531617164612, 0.6860760450363159, 0.4222003221511841, 0.5068892240524292, 0.464438259601593, 0.40773388743400574, 0.2151280790567398, 0.7367366552352905, 0.3758018910884857, 0.4024016857147217, 0.34570029377937317, 0.6273884773254395, 0.5132456421852112, 0.3263130486011505, 0.6479043960571289, 0.43859338760375977, 0.38608860969543457, 0.3125941753387451, 0.39127877354621887, 0.31171396374702454, 0.33801108598709106, 0.4906045198440552, 0.36809617280960083, 0.33082228899002075, 0.32003697752952576, 0.7872492074966431, 0.6757241487503052, 0.879335343837738, 0.5336564779281616, 0.5243517756462097, 0.24826744198799133, 0.6830391883850098, 0.4340541958808899, 0.6193756461143494, 0.5150656700134277, 0.24742811918258667, 0.6062363982200623, 0.3174194395542145, 0.42056336998939514, 0.5363413691520691, 0.6091233491897583, 0.3185349106788635, 0.28784024715423584, 0.2768806517124176, 0.6528546810150146, 0.4498022794723511, 0.95726078748703, 0.7161620855331421, 0.5595554709434509, 0.4036623537540436, 0.6364651918411255, 0.36526867747306824]",0.5426009297370911,"/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - Money, Money, Money.mp3",3.3910393714904785
"[0.4496910870075226, 0.4011189937591553, 0.6150748133659363, 0.5185403823852539, 0.469546914100647, 0.5449633002281189, 0.3658304214477539, 0.32705411314964294, 0.33692577481269836, 0.7068659663200378, 0.542731761932373, 0.5159580707550049, 0.475533127784729, 0.5566692352294922, 0.36919885873794556, 0.46782186627388, 0.7428524494171143, 0.32366999983787537, 0.6028478741645813, 0.3227647840976715, 0.7494527697563171, 0.3564015030860901, 0.48955440521240234, 0.8680049777030945, 0.46200886368751526, 0.28900569677352905, 0.5936256647109985, 0.41138795018196106, 0.27731287479400635, 0.22164681553840637, 0.8883154988288879, 0.3186643123626709, 0.36298197507858276, 0.3462389409542084, 0.36090415716171265, 0.8938320875167847, 0.324907124042511, 0.5810807347297668, 0.4327628016471863, 0.7356876134872437, 0.3258192539215088, 0.5606726408004761, 0.6201804876327515, 0.7225596308708191, 0.47004032135009766, 0.5769937038421631, 0.49055245518684387, 0.8870072364807129, 0.7796658277511597, 0.29829925298690796, 0.3887619972229004, 0.17306143045425415, 0.776677131652832, 0.8974520564079285, 0.8535966873168945, 0.7406164407730103, 0.648726224899292, 0.6448743939399719, 0.5421759486198425, 0.5307036638259888, 0.2548743784427643, 0.2623819410800934, 0.4242013692855835, 0.5128846764564514, 0.34785521030426025, 0.2136303186416626, 0.3030708432197571, 0.5098971724510193, 0.3210991621017456, 0.22525718808174133, 0.8780256509780884, 0.21397581696510315, 0.474752277135849, 0.6087710857391357, 0.6328843235969543, 0.2791949212551117, 0.46828407049179077, 0.4614705443382263, 0.42122483253479004, 0.3349819481372833, 0.31572386622428894, 0.3459511995315552, 0.25729990005493164, 0.3191417157649994, 0.5358274579048157, 0.6387735605239868, 0.5448458194732666, 0.32655662298202515, 0.7962992191314697, 0.4405229687690735, 0.38021332025527954, 0.4841643273830414, 0.31407952308654785, 0.3564660847187042, 0.4797465205192566, 0.4804539382457733, 0.4469618797302246, 0.3517877459526062, 0.6484219431877136, 0.8897140026092529, 0.6084798574447632, 0.7099482417106628, 0.32885631918907166, 0.862930178642273, 0.702759325504303, 0.6720922589302063, 0.4508155584335327, 0.2929856777191162, 0.6377912163734436, 0.6105355620384216, 0.5231350660324097, 0.36103394627571106, 0.6748285293579102, 0.434317946434021, 0.4067626893520355, 0.6765214800834656, 0.39447352290153503, 0.26712366938591003, 0.5071486234664917, 0.48854413628578186, 0.7779695391654968, 0.33383023738861084, 0.5408968925476074, 0.7254181504249573, 0.31453555822372437, 0.46840789914131165, 0.49582549929618835, 0.3550790846347809]",0.5627508163452148,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - S.O.S..mp3,3.3910393714904785
"[0.3788095712661743, 0.7522826194763184, 0.7301005125045776, 0.5520644783973694, 0.7972097396850586, 0.7424448132514954, 0.6455147862434387, 0.3446723222732544, 0.34505289793014526, 0.5465927720069885, 0.3397828936576843, 0.4062389135360718, 0.5037685632705688, 0.369566947221756, 0.38296666741371155, 0.4407155215740204, 0.5013590455055237, 0.4141765534877777, 0.284903347492218, 0.4958736300468445, 0.28822311758995056, 0.4213991165161133, 0.36506062746047974, 0.40084826946258545, 0.44873255491256714, 0.3179907500743866, 0.6836309432983398, 0.4649640619754791, 0.4263821244239807, 0.534193754196167, 0.3172800540924072, 0.16589048504829407, 0.48149555921554565, 0.29876095056533813, 0.36553552746772766, 0.4201899468898773, 0.6977636218070984, 0.4330024719238281, 0.38737478852272034, 0.21777032315731049, 0.43608108162879944, 0.44896456599235535, 0.3400097191333771, 0.7370413541793823, 0.3983158469200134, 0.4174467921257019, 0.39510199427604675, 0.560463011264801, 0.5882970690727234, 0.4226735234260559, 0.3722635507583618, 0.38876932859420776, 0.9400348663330078, 0.3468157947063446, 0.5212931036949158, 0.3863958716392517, 0.45323818922042847, 0.37998995184898376, 0.5000264644622803, 0.467570960521698, 0.30327141284942627, 0.6497668623924255, 0.38726189732551575, 0.5035737752914429, 0.5293741226196289, 0.9777654409408569, 0.42466843128204346, 0.4336763620376587, 0.5810831785202026, 0.5919196009635925, 0.6796668171882629, 0.24165013432502747, 0.3918636441230774, 0.3102206587791443, 0.326755166053772, 0.46768760681152344, 0.34295037388801575, 0.4080226421356201, 0.4096827507019043, 0.3441714644432068, 0.36009058356285095, 0.39637789130210876, 0.2303944081068039, 0.7168234586715698, 0.3670320212841034, 0.5949488282203674, 0.4849129319190979, 0.3903254568576813, 0.5894132852554321, 0.8944855332374573, 0.6797814965248108, 0.5995430946350098, 0.21301506459712982, 0.42417997121810913, 0.4360121190547943, 0.25848740339279175, 0.531585156917572, 0.7409846186637878, 0.5519058704376221, 0.8516393899917603, 0.5331845879554749, 0.44595882296562195, 0.48910200595855713, 0.6056788563728333, 0.3302251696586609, 0.4689066708087921, 0.5019044876098633, 0.25919309258461, 0.3553372025489807, 0.6520324349403381, 0.41229894757270813, 0.31323927640914917, 0.6272831559181213, 0.7892863154411316, 0.5538607239723206, 0.3549034297466278, 0.7439268827438354, 0.6386219263076782, 0.49376678466796875, 0.539089024066925, 0.2999790608882904, 0.38562989234924316, 0.3692048192024231, 0.38486751914024353, 0.5704127550125122, 0.4247446060180664, 0.38514813780784607, 0.4919273555278778]",0.4738253653049469,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - Take A Chance On Me.mp3,3.3910393714904785
"[0.403378963470459, 0.38378676772117615, 0.8622152209281921, 0.41572830080986023, 0.3688334822654724, 0.6610498428344727, 0.4201299548149109, 0.3246138393878937, 0.33333536982536316, 0.5607569813728333, 0.49351033568382263, 0.22683291137218475, 0.4209200143814087, 0.6190212368965149, 0.45276105403900146, 0.48855850100517273, 0.3397851288318634, 0.5354254245758057, 0.4659256935119629, 0.6020254492759705, 0.9046415090560913, 0.6261795163154602, 0.5281630754470825, 0.38530799746513367, 0.48492422699928284, 0.9940124154090881, 0.43356195092201233, 0.42564788460731506, 0.6192255020141602, 0.3845924437046051, 0.5720810294151306, 0.3430996835231781, 0.36194178462028503, 0.6914753913879395, 0.7554528713226318, 0.35171952843666077, 0.609008252620697, 0.9313542246818542, 0.5883322954177856, 0.6907560229301453, 0.443297803401947, 0.37695884704589844, 0.33275485038757324, 0.4526592195034027, 0.20461416244506836, 0.4209998548030853, 0.5331318378448486, 0.6288716793060303, 0.4361294209957123, 0.3202570080757141, 0.4685016870498657, 0.5383744835853577, 0.44710680842399597, 0.5823023915290833, 0.7359632849693298, 0.525533139705658, 0.4165387451648712, 0.3277994394302368, 0.3125895857810974, 0.3622299134731293, 0.3483966886997223, 0.5793917179107666, 0.4187370240688324, 0.7733720541000366, 0.4770626723766327, 0.3318884074687958, 0.36953017115592957, 0.3982420563697815, 0.5339014530181885, 0.5589131116867065, 0.31290021538734436, 0.4651283621788025, 0.4370752274990082, 0.40376853942871094, 0.39302024245262146, 0.5063716173171997, 0.3474220931529999, 0.2901131510734558, 0.30823102593421936, 0.2503085732460022, 0.4610257148742676, 0.8619993329048157, 0.5517538785934448, 0.978059709072113, 0.2860473692417145, 0.4273345470428467, 0.5925569534301758, 0.31752732396125793, 0.5228527784347534, 0.29767024517059326, 0.41483911871910095, 0.3603193461894989, 0.4604572653770447, 0.5165088176727295, 0.39308857917785645, 0.6391489505767822, 0.47275859117507935, 0.5170409679412842, 0.6391575336456299, 0.643410861492157, 0.30410733819007874, 0.2721467912197113, 0.34683942794799805, 0.7005147337913513, 0.4695589542388916, 0.25446435809135437, 0.7412153482437134, 0.3954024612903595, 0.21934086084365845, 0.7557450532913208, 0.5830650329589844, 0.7503792643547058, 0.3624015748500824, 0.5834266543388367, 0.8469126224517822, 0.33038637042045593, 0.4193311035633087, 0.5213862061500549, 0.6305809617042542, 0.40618741512298584, 0.2864256799221039, 0.6204559206962585, 0.27303367853164673, 0.3560686707496643, 0.3922867178916931, 0.37618595361709595, 0.7163748741149902, 0.4141921401023865]",0.4876015782356262,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - The Day Before You Came.mp3,3.3910393714904785
"[0.327151358127594, 0.7840487360954285, 0.5239341855049133, 0.5116435885429382, 0.5518988370895386, 0.6786132454872131, 0.37978681921958923, 0.5184212327003479, 0.38324040174484253, 0.3900010883808136, 0.6162892580032349, 0.851381778717041, 0.6542565822601318, 0.29712286591529846, 0.30600038170814514, 0.2907177209854126, 0.8960038423538208, 0.3994075357913971, 0.38163086771965027, 0.5162816047668457, 0.6199436187744141, 0.437803715467453, 0.5625393986701965, 0.7194533348083496, 0.4729100167751312, 0.6035128235816956, 0.6000531911849976, 0.4906021058559418, 0.7103958129882812, 0.33942025899887085, 0.9552916884422302, 0.34025850892066956, 0.8353173732757568, 0.4502067565917969, 0.43436822295188904, 0.5581166744232178, 0.5983299016952515, 0.7277500033378601, 0.46162548661231995, 0.4148235619068146, 0.5700565576553345, 0.3658123016357422, 0.2661014199256897, 0.5891053676605225, 0.20974060893058777, 0.38615068793296814, 0.2893868684768677, 0.6902899742126465, 0.6973357796669006, 0.7120981812477112, 0.34876787662506104, 0.38018670678138733, 0.935864269733429, 0.4362751245498657, 0.853620171546936, 0.22360117733478546, 0.5237761735916138, 0.33066752552986145, 0.6792494654655457, 0.39693835377693176, 0.2756700813770294, 0.22976462543010712, 0.4357038140296936, 0.2469930201768875, 0.2759210765361786, 0.9014736413955688, 0.3705100417137146, 0.3843648433685303, 0.4841405153274536, 0.37208372354507446, 0.300654798746109, 0.31752660870552063, 0.5258296132087708, 0.567275881767273, 0.4460524022579193, 0.5390865206718445, 0.29137858748435974, 0.43783169984817505, 0.22858794033527374, 0.21916235983371735, 0.4272436201572418, 0.6772792339324951, 0.2877894639968872, 0.6167598366737366, 0.3438268005847931, 0.4222746193408966, 0.6181294322013855, 0.6817280054092407, 0.4386780858039856, 0.711089551448822, 0.25095871090888977, 0.343097984790802, 0.31112533807754517, 0.3368924558162689, 0.49287769198417664, 0.41756671667099, 0.5387920141220093, 0.6003965735435486, 0.7551305890083313, 0.2858898937702179, 0.7746900916099548, 0.80476313829422, 0.39600104093551636, 0.4408697187900543, 0.2768540382385254, 0.3845168650150299, 0.7720289826393127, 0.6904443502426147, 0.46754148602485657, 0.9475278258323669, 0.2811191976070404, 0.3970312774181366, 0.490046888589859, 0.6692996621131897, 0.9255617260932922, 0.3315505385398865, 0.36204230785369873, 0.9921258091926575, 0.32445552945137024, 0.5385486483573914, 0.471746027469635, 0.7424484491348267, 0.7781217694282532, 0.3372062146663666, 0.4397948086261749, 0.31474265456199646, 0.44265902042388916, 0.42977795004844666]",0.5490537285804749,/media/andrius/FastBoi/bakis_data/top10000_meta_22k2/ABBA - The Winner Takes It All.mp3,3.3910393714904785
