,idx,accuracy,accuracy_top5,num_samples,file_name
0,3062,0.9787234042553191,0.9787234042553191,94,/media/andrius/FastBoi/bakis_data/final22k/train/George Michael - Outside.mp3
1,7999,0.9714285714285714,0.9714285714285714,70,/media/andrius/FastBoi/bakis_data/final22k/train/The Hives - Walk Idiot Walk.mp3
2,6846,0.9947643979057592,1.0,191,/media/andrius/FastBoi/bakis_data/final22k/train/Sisters of Mercy - This Corrosion - New Version for Digital.mp3
3,1048,0.9855072463768116,1.0,69,/media/andrius/FastBoi/bakis_data/final22k/train/Bob Seger - Beautiful Loser.mp3
4,677,0.9672131147540983,1.0,61,/media/andrius/FastBoi/bakis_data/final22k/train/Better Than Ezra - Good.mp3
5,9156,0.9895833333333334,0.9895833333333334,96,/media/andrius/FastBoi/bakis_data/final22k/train/Village People - YMCA.mp3
6,5997,0.9843260188087775,0.9937304075235109,319,/media/andrius/FastBoi/bakis_data/final22k/train/Pinkshinyultrablast - Songs.mp3
7,9040,0.968421052631579,0.968421052631579,95,"/media/andrius/FastBoi/bakis_data/final22k/train/U2 - Hold Me, Thrill Me, Kiss Me, Kill Me - From 'Batman Forever'.mp3"
8,6475,0.9797979797979798,0.98989898989899,99,/media/andrius/FastBoi/bakis_data/final22k/train/Robyn - Missing U.mp3
9,449,0.7468354430379747,0.9873417721518988,79,"/media/andrius/FastBoi/bakis_data/final22k/train/Atlas Sound, Noah Lennox - Walkabout.mp3"
10,8513,0.9764705882352941,0.9882352941176471,85,"/media/andrius/FastBoi/bakis_data/final22k/train/The Smashing Pumpkins - Tonight, Tonight.mp3"
11,4067,0.9540229885057471,0.9885057471264368,87,/media/andrius/FastBoi/bakis_data/final22k/train/Justice - We Are Your Friends - Justice Vs Simian.mp3
12,5428,1.0,1.0,62,/media/andrius/FastBoi/bakis_data/final22k/train/Neil Young - Comes A Time.mp3
13,1524,0.925,1.0,80,/media/andrius/FastBoi/bakis_data/final22k/train/Cher - If I Could Turn Back Time.mp3
14,3819,0.9285714285714286,0.9821428571428571,56,/media/andrius/FastBoi/bakis_data/final22k/train/Joe Cocker - Delta Lady.mp3
15,4617,0.948051948051948,0.961038961038961,77,/media/andrius/FastBoi/bakis_data/final22k/train/Live - I Alone.mp3
16,1313,0.9940476190476191,1.0,168,"/media/andrius/FastBoi/bakis_data/final22k/train/CHIC - Dance, Dance, Dance (Yowsah, Yowsah, Yowsah) - LP  12' Version.mp3"
17,2472,0.9871794871794872,1.0,78,/media/andrius/FastBoi/bakis_data/final22k/train/Elton John - Daniel.mp3
18,2648,1.0,1.0,82,/media/andrius/FastBoi/bakis_data/final22k/train/FKA twigs - Two Weeks.mp3
19,8376,0.4594594594594595,1.0,74,/media/andrius/FastBoi/bakis_data/final22k/train/The Rolling Stones - (I Can't Get No) Satisfaction - Mono Version  Remastered 2002.mp3
20,2445,0.9213483146067416,0.9775280898876404,89,/media/andrius/FastBoi/bakis_data/final22k/train/Elisa - Luce (Tramonti a Nord Est).mp3
21,1481,0.7962962962962963,1.0,54,/media/andrius/FastBoi/bakis_data/final22k/train/Charli XCX - Boys.mp3
22,7027,0.9183673469387755,0.9591836734693877,49,/media/andrius/FastBoi/bakis_data/final22k/train/Sparks - Never Turn Your Back On Mother Earth.mp3
23,6936,0.9789473684210527,1.0,95,"/media/andrius/FastBoi/bakis_data/final22k/train/Snoop Dogg, B-Real - Vato.mp3"
24,9386,0.9767441860465116,0.9767441860465116,86,/media/andrius/FastBoi/bakis_data/final22k/train/Yo La Tengo - Our Way To Fall.mp3
25,6559,0.9852941176470589,0.9852941176470589,68,/media/andrius/FastBoi/bakis_data/final22k/train/Run The Jewels - Oh My Darling Don't Cry.mp3
26,1221,0.9710144927536232,0.9855072463768116,69,/media/andrius/FastBoi/bakis_data/final22k/train/Bruce Springsteen - I'm Goin' Down.mp3
27,1493,0.9402985074626866,0.9850746268656716,67,/media/andrius/FastBoi/bakis_data/final22k/train/Charlie Parker - Lover Man.mp3
28,3492,0.9836065573770492,0.9836065573770492,61,/media/andrius/FastBoi/bakis_data/final22k/train/Isham Jones And His Orchestra - It Had To Be You.mp3
29,5171,1.0,1.0,85,/media/andrius/FastBoi/bakis_data/final22k/train/Midnight Oil - Beds Are Burning.mp3
30,8438,1.0,1.0,126,/media/andrius/FastBoi/bakis_data/final22k/train/The Rolling Stones - Sympathy For The Devil.mp3
31,1958,0.9746835443037974,0.9873417721518988,79,/media/andrius/FastBoi/bakis_data/final22k/train/David Bowie - The Stars (Are Out Tonight).mp3
32,8523,0.9019607843137255,0.9803921568627451,102,/media/andrius/FastBoi/bakis_data/final22k/train/The Smiths - Last Night I Dreamt That Somebody Loved Me - 2011 Remaster.mp3
33,5320,0.9861111111111112,1.0,72,/media/andrius/FastBoi/bakis_data/final22k/train/Ms. Dynamite - Dy-Na-Mi-Tee.mp3
34,2301,0.8850574712643678,0.9578544061302682,261,/media/andrius/FastBoi/bakis_data/final22k/train/Duke Ellington - Reminiscing In Tempo.mp3
35,4023,0.9805825242718447,1.0,103,/media/andrius/FastBoi/bakis_data/final22k/train/Judas Priest - You've Got Another Thing Coming.mp3
36,7784,1.0,1.0,90,/media/andrius/FastBoi/bakis_data/final22k/train/The Cranberries - Ode To My Family.mp3
37,6955,1.0,1.0,109,"/media/andrius/FastBoi/bakis_data/final22k/train/Soft Cell - Say Hello, Wave Goodbye - 7' Single Version.mp3"
38,5440,0.990909090909091,1.0,110,/media/andrius/FastBoi/bakis_data/final22k/train/Neil Young - Powderfinger.mp3
39,8800,0.9636363636363636,0.9818181818181818,55,/media/andrius/FastBoi/bakis_data/final22k/train/The Young Rascals - I Ain't Gonna Eat out My Heart Anymore - Single Version.mp3
40,1610,0.9705882352941176,0.9901960784313726,102,/media/andrius/FastBoi/bakis_data/final22k/train/Clarence Carter - Making Love (At the Dark End of the Street).mp3
41,5654,1.0,1.0,131,/media/andrius/FastBoi/bakis_data/final22k/train/Omni Trio - Renegade Snares.mp3
42,9052,0.978494623655914,0.978494623655914,93,/media/andrius/FastBoi/bakis_data/final22k/train/U2 - Sunday Bloody Sunday - Remastered 2008.mp3
43,4234,1.0,1.0,76,/media/andrius/FastBoi/bakis_data/final22k/train/Killing Joke - Eighties.mp3
44,2885,0.7586206896551724,0.8793103448275862,58,/media/andrius/FastBoi/bakis_data/final22k/train/Frankie Carle - Rumors Are Flying.mp3
45,5325,0.9830508474576272,1.0,118,/media/andrius/FastBoi/bakis_data/final22k/train/Mtume - Juicy Fruit.mp3
46,4074,0.9865771812080537,1.0,149,/media/andrius/FastBoi/bakis_data/final22k/train/Justin Timberlake - LoveStoned  I Think She Knows Interlude.mp3
47,1402,0.974025974025974,0.987012987012987,77,/media/andrius/FastBoi/bakis_data/final22k/train/Carole King - It's Too Late.mp3
48,2782,0.9891304347826086,1.0,92,/media/andrius/FastBoi/bakis_data/final22k/train/Florence + The Machine - Shake It Out.mp3
49,5250,0.9814814814814815,0.9907407407407407,108,"/media/andrius/FastBoi/bakis_data/final22k/train/Mobb Deep - Shook Ones, Pt. II.mp3"
50,2607,0.9545454545454546,0.9659090909090909,88,"/media/andrius/FastBoi/bakis_data/final22k/train/Erroll Garner - I'll Remember April - Original Edited Concert - Live at Sunset School, Carmel-by-the-Sea, CA, September 1955.mp3"
51,4644,0.983739837398374,1.0,123,/media/andrius/FastBoi/bakis_data/final22k/train/Loop - Vapour (Remastered).mp3
52,1378,0.9848484848484849,1.0,66,/media/andrius/FastBoi/bakis_data/final22k/train/Carl Douglas - Kung Fu Fighting.mp3
53,5676,0.9506008010680908,0.9853137516688919,749,/media/andrius/FastBoi/bakis_data/final22k/train/Ornette Coleman - Free Jazz - Pts. 1 & 2.mp3
54,5658,0.9418604651162791,1.0,86,/media/andrius/FastBoi/bakis_data/final22k/train/OneRepublic - Counting Stars.mp3
55,8996,0.9888888888888889,1.0,90,/media/andrius/FastBoi/bakis_data/final22k/train/Tricky - Overcome.mp3
56,5005,1.0,1.0,59,"/media/andrius/FastBoi/bakis_data/final22k/train/Marvin Gaye, Kim Weston - It Takes Two.mp3"
57,3758,0.9662921348314607,0.9887640449438202,89,/media/andrius/FastBoi/bakis_data/final22k/train/Jethro Tull - Locomotive Breath.mp3
58,6690,0.9172932330827067,0.9774436090225563,133,/media/andrius/FastBoi/bakis_data/final22k/train/Scott Walker - Farmer In The City.mp3
59,7036,0.9622641509433962,1.0,53,/media/andrius/FastBoi/bakis_data/final22k/train/Spike Jones & His City Slickers - Der Fuehrer's Face.mp3
60,7691,0.9866666666666667,0.9866666666666667,75,/media/andrius/FastBoi/bakis_data/final22k/train/The Cars - Just What I Needed.mp3
61,531,0.9866666666666667,0.9866666666666667,75,/media/andrius/FastBoi/bakis_data/final22k/train/Barrington Levy - Here I Come (Broader Than Broadway).mp3
62,7211,0.9879518072289156,0.9879518072289156,83,/media/andrius/FastBoi/bakis_data/final22k/train/Suede - The Drowners (Remastered).mp3
63,921,1.0,1.0,49,/media/andrius/FastBoi/bakis_data/final22k/train/Bo Diddley - Bo Diddley.mp3
64,5521,0.968421052631579,0.9789473684210527,95,/media/andrius/FastBoi/bakis_data/final22k/train/Nick Drake - ' Cello Song.mp3
65,3649,1.0,1.0,100,/media/andrius/FastBoi/bakis_data/final22k/train/Janet Jackson - The Pleasure Principle.mp3
66,1535,0.96,0.968,125,/media/andrius/FastBoi/bakis_data/final22k/train/Chicks On Speed - Glamour Girl.mp3
67,8891,0.9705882352941176,0.9926470588235294,136,/media/andrius/FastBoi/bakis_data/final22k/train/Todd Terje - Delorean Dynamite.mp3
68,1322,0.9787234042553191,0.9893617021276596,94,"/media/andrius/FastBoi/bakis_data/final22k/train/Cabaret Voltaire - Nag, Nag, Nag.mp3"
69,7348,1.0,1.0,99,/media/andrius/FastBoi/bakis_data/final22k/train/Talking Heads - This Must Be the Place (Naive Melody) - 2005 Remaster.mp3
70,9214,0.9384615384615385,0.9692307692307692,65,/media/andrius/FastBoi/bakis_data/final22k/train/Weezer - Beverly Hills.mp3
71,3809,0.9101123595505618,0.9775280898876404,89,/media/andrius/FastBoi/bakis_data/final22k/train/Joan Armatrading - Love And Affection.mp3
72,8733,0.99,0.99,100,/media/andrius/FastBoi/bakis_data/final22k/train/The War On Drugs - Red Eyes.mp3
73,769,1.0,1.0,100,/media/andrius/FastBoi/bakis_data/final22k/train/Billy Idol - Eyes Without A Face - 1999 - Remaster.mp3
74,6062,1.0,1.0,73,/media/andrius/FastBoi/bakis_data/final22k/train/Primal Scream - Accelerator.mp3
75,2854,0.8994974874371859,0.949748743718593,199,/media/andrius/FastBoi/bakis_data/final22k/train/Frank Ocean - Pyramids.mp3
76,7929,0.9230769230769231,1.0,65,/media/andrius/FastBoi/bakis_data/final22k/train/The Five Stairsteps - O-o-h Child.mp3
77,1505,0.9259259259259259,0.9444444444444444,54,/media/andrius/FastBoi/bakis_data/final22k/train/Charlie Rich - The Most Beautiful Girl.mp3
78,8584,0.9873417721518988,1.0,79,/media/andrius/FastBoi/bakis_data/final22k/train/The Stories - Brother Louie - Re-Recorded.mp3
79,3611,1.0,1.0,54,/media/andrius/FastBoi/bakis_data/final22k/train/James P. Johnson - Carolina Shout.mp3
80,5271,0.9848024316109423,0.9969604863221885,329,/media/andrius/FastBoi/bakis_data/final22k/train/Mogwai - Mogwai Fear Satan.mp3
81,8716,1.0,1.0,93,/media/andrius/FastBoi/bakis_data/final22k/train/The Wailers - I Shot The Sheriff.mp3
82,952,0.9775280898876404,1.0,89,/media/andrius/FastBoi/bakis_data/final22k/train/Bob Dylan - Fourth Time Around.mp3
83,6428,0.9861111111111112,1.0,72,/media/andrius/FastBoi/bakis_data/final22k/train/Rilo Kiley - Silver Lining.mp3
84,9029,0.9230769230769231,0.9923076923076923,130,/media/andrius/FastBoi/bakis_data/final22k/train/U2 - All I Want Is You.mp3
85,771,0.6904761904761905,1.0,84,/media/andrius/FastBoi/bakis_data/final22k/train/Billy Idol - White Wedding - Part 1 - 2001- Remaster.mp3
86,6604,0.9347826086956522,0.9891304347826086,92,/media/andrius/FastBoi/bakis_data/final22k/train/SZA - Love Galore (feat. Travis Scott).mp3
87,8903,1.0,1.0,85,/media/andrius/FastBoi/bakis_data/final22k/train/Tom Petty - Free Fallin'.mp3
88,2717,0.9864253393665159,1.0,221,/media/andrius/FastBoi/bakis_data/final22k/train/Fela Kuti - Water No Get Enemy.mp3
89,2766,0.9545454545454546,0.9848484848484849,66,/media/andrius/FastBoi/bakis_data/final22k/train/Fleetwood Mac - Landslide.mp3
90,1664,0.978021978021978,0.989010989010989,91,/media/andrius/FastBoi/bakis_data/final22k/train/Coldplay - Trouble.mp3
91,923,1.0,1.0,47,/media/andrius/FastBoi/bakis_data/final22k/train/Bo Diddley - Mona - Single Version.mp3
92,2670,0.9942857142857143,0.9942857142857143,175,"/media/andrius/FastBoi/bakis_data/final22k/train/Faithless, Rollo Armstrong, Sister Bliss - Insomnia.mp3"
93,3388,0.9743589743589743,1.0,78,/media/andrius/FastBoi/bakis_data/final22k/train/Hunters & Collectors - Throw Your Arms Around Me.mp3
94,2316,0.9887640449438202,0.9887640449438202,89,/media/andrius/FastBoi/bakis_data/final22k/train/Duran Duran - The Reflex.mp3
95,9335,1.0,1.0,69,/media/andrius/FastBoi/bakis_data/final22k/train/Wyclef Jean - Gone Till November.mp3
96,7244,0.9831932773109243,1.0,119,/media/andrius/FastBoi/bakis_data/final22k/train/Super Collider - Darn.mp3
97,1355,1.0,1.0,53,/media/andrius/FastBoi/bakis_data/final22k/train/Canarios - Get on Your Knees.mp3
98,6588,0.955,0.99,200,"/media/andrius/FastBoi/bakis_data/final22k/train/Röyksopp, Robyn - Monument.mp3"
99,5001,0.9746835443037974,0.9873417721518988,79,/media/andrius/FastBoi/bakis_data/final22k/train/Marvin Gaye - Sexual Healing.mp3
100,8908,1.0,1.0,53,/media/andrius/FastBoi/bakis_data/final22k/train/Tom Petty and the Heartbreakers - Don't Do Me Like That.mp3
101,8823,1.0,1.0,66,/media/andrius/FastBoi/bakis_data/final22k/train/They Might Be Giants - Birdhouse in Your Soul.mp3
102,3890,0.9767441860465116,0.9883720930232558,86,/media/andrius/FastBoi/bakis_data/final22k/train/John Lennon - Jealous Guy - Remastered 2010.mp3
103,1951,0.9516908212560387,0.9903381642512077,207,/media/andrius/FastBoi/bakis_data/final22k/train/David Bowie - Station to Station.mp3
104,889,0.8735632183908046,0.9655172413793104,87,/media/andrius/FastBoi/bakis_data/final22k/train/Blood Orange - You're Not Good Enough.mp3
105,6406,0.9787234042553191,1.0,47,/media/andrius/FastBoi/bakis_data/final22k/train/Ricky Nelson - Travelin' Man.mp3
106,6512,0.958904109589041,0.9726027397260274,73,/media/andrius/FastBoi/bakis_data/final22k/train/Rosie & The Originals - Angel Baby.mp3
107,5929,0.9895833333333334,0.9895833333333334,96,/media/andrius/FastBoi/bakis_data/final22k/train/Peter Sarstedt - Where Do You Go To (My Lovely).mp3
108,8907,0.9901960784313726,0.9901960784313726,102,/media/andrius/FastBoi/bakis_data/final22k/train/Tom Petty and the Heartbreakers - Don't Come Around Here No More.mp3
109,1778,0.994413407821229,0.994413407821229,179,/media/andrius/FastBoi/bakis_data/final22k/train/Curtis Mayfield - Move on Up - Extended Version.mp3
110,3165,0.8735632183908046,0.9770114942528736,87,/media/andrius/FastBoi/bakis_data/final22k/train/Grace Jones - Slave To The Rhythm.mp3
111,375,0.9722222222222222,0.9907407407407407,108,/media/andrius/FastBoi/bakis_data/final22k/train/Archie Roach - Took the Children Away.mp3
112,762,1.0,1.0,57,/media/andrius/FastBoi/bakis_data/final22k/train/Billie Holiday - Summertime.mp3
113,4099,0.9344262295081968,1.0,61,"/media/andrius/FastBoi/bakis_data/final22k/train/KSHMR, Stefy De Cicco - Kids (feat. MKLA).mp3"
114,653,1.0,1.0,69,"/media/andrius/FastBoi/bakis_data/final22k/train/Benny Goodman Trio, Benny Goodman, Teddy Wilson, Gene Krupa - Body and Soul - 1996 Remastered - Take 2.mp3"
115,2112,0.9868421052631579,1.0,76,/media/andrius/FastBoi/bakis_data/final22k/train/Diana Ross - Love Hangover.mp3
116,8254,0.9905660377358491,1.0,106,/media/andrius/FastBoi/bakis_data/final22k/train/The Notorious B.I.G. - Who Shot Ya - 2005 Remaster.mp3
117,7688,0.8846153846153846,0.9487179487179487,78,/media/andrius/FastBoi/bakis_data/final22k/train/The Cardigans - You're The Storm.mp3
118,9092,1.0,1.0,73,/media/andrius/FastBoi/bakis_data/final22k/train/Usher - You Make Me Wanna....mp3
119,6275,0.9428571428571428,0.9714285714285714,105,/media/andrius/FastBoi/bakis_data/final22k/train/Rage Against The Machine - Killing In The Name.mp3
120,2098,0.9456521739130435,0.967391304347826,92,/media/andrius/FastBoi/bakis_data/final22k/train/Devendra Banhart - Santa Maria de Feira.mp3
121,3070,0.9931506849315068,1.0,146,/media/andrius/FastBoi/bakis_data/final22k/train/Georges Brassens - Supplique pour être enterré à la plage de Sète.mp3
122,3530,0.9452054794520548,0.9863013698630136,73,/media/andrius/FastBoi/bakis_data/final22k/train/Jack White - Lazaretto.mp3
123,1494,0.9833333333333333,1.0,60,/media/andrius/FastBoi/bakis_data/final22k/train/Charlie Parker - Ornithology (03-28-46).mp3
124,5716,0.9746835443037974,0.9746835443037974,79,/media/andrius/FastBoi/bakis_data/final22k/train/P!nk - Just Like a Pill.mp3
125,8664,0.9811320754716981,0.9811320754716981,53,/media/andrius/FastBoi/bakis_data/final22k/train/The Tokens - The Lion Sleeps Tonight (Wimoweh).mp3
126,4288,0.9647058823529412,0.9882352941176471,85,/media/andrius/FastBoi/bakis_data/final22k/train/Korn - Freak On a Leash.mp3
127,5181,0.9900990099009901,0.9900990099009901,101,/media/andrius/FastBoi/bakis_data/final22k/train/Miguel Mateos - Zas - Tirá Para Arriba.mp3
128,2998,0.96,1.0,50,/media/andrius/FastBoi/bakis_data/final22k/train/Gary U.S. Bonds - Quarter to Three.mp3
129,6991,0.9615384615384616,0.9807692307692307,52,/media/andrius/FastBoi/bakis_data/final22k/train/Sonny Boy Williamson II - Don't Start Me Talkin'.mp3
130,3140,0.9808917197452229,0.9872611464968153,157,/media/andrius/FastBoi/bakis_data/final22k/train/Golden Earring - Twilight Zone.mp3
131,3635,0.9411764705882353,0.9705882352941176,68,/media/andrius/FastBoi/bakis_data/final22k/train/Janelle Monáe - Cold War.mp3
132,3923,0.8608695652173913,0.9391304347826087,115,"/media/andrius/FastBoi/bakis_data/final22k/train/John Williams, London Symphony Orchestra - Main Title (From 'Star Wars').mp3"
133,5149,0.9917355371900827,0.9917355371900827,121,/media/andrius/FastBoi/bakis_data/final22k/train/Michael Jackson - Wanna Be Startin' Somethin'.mp3
134,8771,0.9886363636363636,1.0,88,/media/andrius/FastBoi/bakis_data/final22k/train/The Who - Join Together.mp3
135,3185,0.8333333333333334,0.9444444444444444,54,/media/andrius/FastBoi/bakis_data/final22k/train/Grateful Dead - Dark Star - Single Version.mp3
136,1205,0.9900990099009901,1.0,101,/media/andrius/FastBoi/bakis_data/final22k/train/Bruce Springsteen - Blinded By The Light.mp3
137,2104,0.7903225806451613,0.9032258064516129,248,/media/andrius/FastBoi/bakis_data/final22k/train/Dexys Midnight Runners - This Is What She's Like.mp3
138,2007,0.9782608695652174,0.9782608695652174,92,/media/andrius/FastBoi/bakis_data/final22k/train/Death Grips - Hacker.mp3
139,9423,1.0,1.0,77,/media/andrius/FastBoi/bakis_data/final22k/train/ZZ Top - La Grange - 2005 Remaster.mp3
140,2623,0.9333333333333333,1.0,60,/media/andrius/FastBoi/bakis_data/final22k/train/Etta James - At Last - Single Version.mp3
141,2785,0.8904494382022472,0.952247191011236,356,/media/andrius/FastBoi/bakis_data/final22k/train/Flowered Up - Weekender - 12' Version.mp3
142,5513,0.9627329192546584,0.9937888198757764,161,/media/andrius/FastBoi/bakis_data/final22k/train/Nick Cave & The Bad Seeds - The Carny.mp3
143,7398,0.98989898989899,1.0,99,/media/andrius/FastBoi/bakis_data/final22k/train/Teenage Fanclub - Star Sign.mp3
144,3190,1.0,1.0,116,/media/andrius/FastBoi/bakis_data/final22k/train/Grateful Dead - Touch of Grey.mp3
145,1984,0.9605263157894737,0.9868421052631579,76,/media/andrius/FastBoi/bakis_data/final22k/train/De La Soul - Potholes In My Lawn.mp3
146,4422,0.8888888888888888,0.9555555555555556,135,/media/andrius/FastBoi/bakis_data/final22k/train/Led Zeppelin - Babe I'm Gonna Leave You - 1990 Remaster.mp3
147,1846,0.9629629629629629,0.9814814814814815,54,/media/andrius/FastBoi/bakis_data/final22k/train/DaBaby - Suge.mp3
148,8276,0.9444444444444444,0.9797979797979798,198,/media/andrius/FastBoi/bakis_data/final22k/train/The Outlaws - Green Grass & High Tides.mp3
149,7924,0.9714285714285714,1.0,70,/media/andrius/FastBoi/bakis_data/final22k/train/The Fiery Furnaces - Here Comes The Summer.mp3
150,5254,0.9411764705882353,0.9882352941176471,85,/media/andrius/FastBoi/bakis_data/final22k/train/Moby - Natural Blues.mp3
151,6561,1.0,1.0,55,/media/andrius/FastBoi/bakis_data/final22k/train/Run–D.M.C. - My Adidas.mp3
152,3855,0.9843342036553525,0.9973890339425587,383,/media/andrius/FastBoi/bakis_data/final22k/train/John Coltrane - Ascension - Edition I  Pt. 1.mp3
153,6765,0.9642857142857143,1.0,56,/media/andrius/FastBoi/bakis_data/final22k/train/Shep And The Limelites - Daddys Home.mp3
154,5447,0.9864406779661017,0.9932203389830508,295,"/media/andrius/FastBoi/bakis_data/final22k/train/Neil Young, Crazy Horse - Change Your Mind.mp3"
155,6820,0.9886363636363636,0.9886363636363636,88,/media/andrius/FastBoi/bakis_data/final22k/train/Simple Minds - Don't You (Forget About Me).mp3
156,9398,0.9325842696629213,0.9775280898876404,89,/media/andrius/FastBoi/bakis_data/final22k/train/Young Thug - Constantly Hating (feat. Birdman).mp3
157,6670,0.8518518518518519,0.9876543209876543,81,"/media/andrius/FastBoi/bakis_data/final22k/train/Sarah Vaughan, Clifford Brown - Lullaby Of Birdland.mp3"
158,9497,0.9655172413793104,0.9885057471264368,87,/media/andrius/FastBoi/bakis_data/final22k/train/Étienne Daho - Duel au soleil.mp3
159,3372,0.9655172413793104,0.9827586206896551,58,/media/andrius/FastBoi/bakis_data/final22k/train/Howlin' Wolf - Evil (Is Going On).mp3
160,4497,0.8072289156626506,0.9397590361445783,83,/media/andrius/FastBoi/bakis_data/final22k/train/Leon Russell - A Song For You.mp3
161,3465,0.9545454545454546,1.0,66,/media/andrius/FastBoi/bakis_data/final22k/train/International Pony - Leaving Home.mp3
162,5293,0.9807692307692307,1.0,52,"/media/andrius/FastBoi/bakis_data/final22k/train/Morrissey - Irish Blood, English Heart.mp3"
163,5077,0.9607843137254902,0.9803921568627451,51,/media/andrius/FastBoi/bakis_data/final22k/train/Mel & Tim - Backfield In Motion.mp3
164,3952,0.8666666666666667,0.9333333333333333,60,/media/andrius/FastBoi/bakis_data/final22k/train/Johnny Mathis - Chances Are - Single Version.mp3
165,7306,0.9396551724137931,0.9827586206896551,116,/media/andrius/FastBoi/bakis_data/final22k/train/T.I. - Rubber Band Man - Explicit + Buster Skit.mp3
166,3113,0.9714285714285714,0.9809523809523809,105,/media/andrius/FastBoi/bakis_data/final22k/train/Gladys Knight - Licence To Kill.mp3
167,4697,1.0,1.0,73,/media/andrius/FastBoi/bakis_data/final22k/train/Lou Reed - Satellite of Love.mp3
168,4289,0.8954248366013072,0.971677559912854,459,/media/andrius/FastBoi/bakis_data/final22k/train/Kraftwerk - Autobahn - 2009 Remaster.mp3
169,3134,0.8840579710144928,1.0,69,/media/andrius/FastBoi/bakis_data/final22k/train/Gnoomes - Sword In the Stone.mp3
170,1854,0.9879518072289156,1.0,83,/media/andrius/FastBoi/bakis_data/final22k/train/Daft Punk - Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit.mp3
171,8587,1.0,1.0,69,/media/andrius/FastBoi/bakis_data/final22k/train/The Stranglers - Golden Brown.mp3
172,6795,0.9618320610687023,0.9847328244274809,131,/media/andrius/FastBoi/bakis_data/final22k/train/Sigur Rós - Untitled #3 (Samskeyti).mp3
173,1307,0.9919571045576407,1.0,373,/media/andrius/FastBoi/bakis_data/final22k/train/CAN - Halleluhwah.mp3
174,1285,0.875,0.9772727272727273,264,/media/andrius/FastBoi/bakis_data/final22k/train/Burial - Come Down to Us.mp3
175,9406,0.9915966386554622,1.0,119,/media/andrius/FastBoi/bakis_data/final22k/train/Youth Lagoon - Dropla.mp3
176,749,0.9069767441860465,0.9883720930232558,86,/media/andrius/FastBoi/bakis_data/final22k/train/Bill Withers - Lean on Me - Single Version.mp3
177,4498,0.9885057471264368,0.9885057471264368,87,/media/andrius/FastBoi/bakis_data/final22k/train/Leona Lewis - Bleeding Love.mp3
178,4952,0.9577464788732394,1.0,71,/media/andrius/FastBoi/bakis_data/final22k/train/Marilyn Monroe - Diamonds Are a Girl's Best Friend.mp3
179,6707,1.0,1.0,71,/media/andrius/FastBoi/bakis_data/final22k/train/Selena Gomez - Bad Liar.mp3
180,3130,0.9,0.9666666666666667,60,"/media/andrius/FastBoi/bakis_data/final22k/train/Glenn Miller, Skip Nelson, The Modernaires - That Old Black Magic.mp3"
181,5214,0.9848484848484849,1.0,66,/media/andrius/FastBoi/bakis_data/final22k/train/Minnie Riperton - Les Fleurs.mp3
182,8856,0.9591836734693877,0.9795918367346939,98,/media/andrius/FastBoi/bakis_data/final22k/train/Timber Timbre - Hot Dreams.mp3
183,4105,0.8732394366197183,0.9577464788732394,71,/media/andrius/FastBoi/bakis_data/final22k/train/Kacey Musgraves - Rainbow.mp3
184,8215,0.9433962264150944,0.9905660377358491,106,/media/andrius/FastBoi/bakis_data/final22k/train/The Morning Benders - Excuses.mp3
185,4518,0.9789473684210527,1.0,95,/media/andrius/FastBoi/bakis_data/final22k/train/Leonard Cohen - You Want It Darker.mp3
186,8365,1.0,1.0,80,/media/andrius/FastBoi/bakis_data/final22k/train/The Replacements - Unsatisfied.mp3
187,3523,1.0,1.0,88,/media/andrius/FastBoi/bakis_data/final22k/train/Ja Rule - Holla Holla.mp3
188,5690,1.0,1.0,43,/media/andrius/FastBoi/bakis_data/final22k/train/Otis Redding - Respect.mp3
189,2194,0.9459459459459459,0.972972972972973,74,/media/andrius/FastBoi/bakis_data/final22k/train/Dominique A - Le Twenty-two bar.mp3
190,1943,0.984375,0.984375,64,/media/andrius/FastBoi/bakis_data/final22k/train/David Bowie - Oh! You Pretty Things - 2015 Remaster.mp3
191,6376,0.9642857142857143,0.9880952380952381,84,"/media/andrius/FastBoi/bakis_data/final22k/train/Rhoda Dakar, The Specials - The Boiler.mp3"
192,7775,0.9878048780487805,0.9878048780487805,82,/media/andrius/FastBoi/bakis_data/final22k/train/The Coral - Don't Think You're the First.mp3
193,8834,0.9864864864864865,0.9864864864864865,74,/media/andrius/FastBoi/bakis_data/final22k/train/Thomas Dolby - She Blinded Me With Science - 2009 Remastered Version.mp3
194,3696,0.8333333333333334,0.9444444444444444,72,"/media/andrius/FastBoi/bakis_data/final22k/train/Jeanette MacDonald, Nelson Eddy - Indian Love Call.mp3"
195,4981,0.8918918918918919,0.9594594594594594,74,/media/andrius/FastBoi/bakis_data/final22k/train/Martin Denny - Quiet Village - Remastered.mp3
196,2049,1.0,1.0,53,/media/andrius/FastBoi/bakis_data/final22k/train/Denise LaSalle - Trapped By a Thing Called Love - Rerecorded Version.mp3
197,746,0.9516129032258065,1.0,62,/media/andrius/FastBoi/bakis_data/final22k/train/Bill Monroe - Blue Moon Of Kentucky - Original.mp3
198,4079,0.9724770642201835,1.0,109,"/media/andrius/FastBoi/bakis_data/final22k/train/Justin Timberlake, JAY-Z - Suit & Tie.mp3"
