centroid_positions,cluster_sizes,centroid_filepath
"[0.24176821112632751, 0.3397175669670105, 0.036596331745386124, 0.6304280757904053, 0.23704743385314941, 0.24678009748458862, 0.5188755393028259, 0.04320909082889557, 0.24900731444358826, 0.017558105289936066, 0.12399167567491531, 0.3702990412712097, 0.20468585193157196, 0.9057701826095581, 0.03491419926285744, 0.018950127065181732, 0.07985205948352814, 0.10192663222551346, 0.0866309329867363, 0.6984460949897766, 0.11605452001094818, 0.09193997830152512, 0.08103135973215103, 0.2522949278354645, 0.16237497329711914, 0.11148572713136673, 0.18153253197669983, 0.2714484930038452, 0.6674343943595886, 0.7361980676651001, 0.5067493915557861, 0.6773197650909424, 0.29591283202171326, 0.5839051008224487, 0.12220429629087448, 0.12665940821170807, 0.08911897987127304, 0.8001686930656433, 0.0337531641125679, 0.38805004954338074, 0.3742980659008026, 0.361135870218277, 0.05518651008605957, 0.22537440061569214, 0.14169716835021973, 0.5882218480110168, 0.250760942697525, 0.5361030697822571, 0.16690483689308167, 0.6171895861625671, 0.15154598653316498, 0.658467173576355, 0.22497639060020447, 0.21600840985774994, 0.653190016746521, 0.2042483240365982, 0.15038560330867767, 0.08403217792510986, 0.17279857397079468, 0.518039882183075, 0.16638900339603424, 0.03587224707007408, 0.0981164425611496, 0.10789751261472702]",0.18113887310028076,/home/andrius/git/bakis/data/spotifyTop10000/Billy Bragg - Levi Stubbs' Tears.mp3
"[0.028470028191804886, 0.6384786367416382, 0.5255134701728821, 0.3825312852859497, 0.9732948541641235, 0.02880360744893551, 0.4560379981994629, 0.7001388669013977, 0.025373026728630066, 0.6872058510780334, 0.5693436861038208, 0.9267542958259583, 0.6962214708328247, 0.6000608205795288, 0.019333992153406143, 0.679882287979126, 0.0764264166355133, 0.2079406976699829, 0.6638613939285278, 0.7688441872596741, 0.7754096388816833, 0.6009193658828735, 0.1387706995010376, 0.9143863916397095, 0.5594127178192139, 0.1364995837211609, 0.7354567646980286, 0.17606015503406525, 0.7760879993438721, 0.774237334728241, 0.9831855297088623, 0.8263624906539917, 0.9182278513908386, 0.8029195070266724, 0.19904939830303192, 0.6008150577545166, 0.5267050266265869, 0.8804556131362915, 0.4454621374607086, 0.9301455616950989, 0.42948296666145325, 0.16088181734085083, 0.037316326051950455, 0.04120318219065666, 0.6467423439025879, 0.7557637095451355, 0.1811843067407608, 0.9819040894508362, 0.8667457103729248, 0.7979208827018738, 0.6115564107894897, 0.18812169134616852, 0.021296260878443718, 0.10743551701307297, 0.7799469232559204, 0.253473699092865, 0.4235120415687561, 0.48020246624946594, 0.2188778519630432, 0.21781300008296967, 0.9119301438331604, 0.663094699382782, 0.07230439782142639, 0.5997642874717712]",0.17804314196109772,/home/andrius/git/bakis/data/spotifyTop10000/Charles Aznavour - Comme Ils Disent.mp3
"[0.7357956171035767, 0.8338642716407776, 0.6696702241897583, 0.4054799973964691, 0.9890906810760498, 0.7769092321395874, 0.3377886116504669, 0.8795953392982483, 0.7592871189117432, 0.08763589709997177, 0.26186737418174744, 0.8604410886764526, 0.18120788037776947, 0.7641615271568298, 0.0535857155919075, 0.08530186861753464, 0.6355522274971008, 0.8477123975753784, 0.9649595022201538, 0.940015435218811, 0.17158851027488708, 0.8722549080848694, 0.7999498844146729, 0.6595012545585632, 0.08699938654899597, 0.8886477947235107, 0.23190602660179138, 0.11703890562057495, 0.9150484800338745, 0.9174559116363525, 0.886393666267395, 0.8621020317077637, 0.9724748730659485, 0.9466688632965088, 0.878377377986908, 0.23567697405815125, 0.9601154923439026, 0.9234446883201599, 0.9111955761909485, 0.9678570032119751, 0.8833484053611755, 0.3465319871902466, 0.06127369403839111, 0.04298930987715721, 0.28004348278045654, 0.9658828973770142, 0.14662599563598633, 0.9104264378547668, 0.9052160382270813, 0.9166487455368042, 0.3429897427558899, 0.11451473087072372, 0.7308281064033508, 0.10098990052938461, 0.9500256180763245, 0.42218613624572754, 0.8241332173347473, 0.18462887406349182, 0.3324730098247528, 0.7173628807067871, 0.885515570640564, 0.3383874297142029, 0.08377943933010101, 0.19873258471488953]",0.18992279469966888,/home/andrius/git/bakis/data/spotifyTop10000/The Rolling Stones - She's A Rainbow.mp3
"[0.9983291625976562, 0.6684899926185608, 0.068047434091568, 0.25619980692863464, 0.06283745914697647, 0.9988294243812561, 0.25399935245513916, 0.09652068465948105, 0.9991257190704346, 0.039901286363601685, 0.1428845375776291, 0.04340491443872452, 0.10679007321596146, 0.6237682700157166, 0.9822898507118225, 0.035893768072128296, 0.9773240685462952, 0.965819776058197, 0.24582958221435547, 0.2993709444999695, 0.11390399932861328, 0.3169485926628113, 0.9797205924987793, 0.07533916085958481, 0.10752691328525543, 0.9763168692588806, 0.302672803401947, 0.896929144859314, 0.2098706066608429, 0.2743709683418274, 0.14497700333595276, 0.022891920059919357, 0.02764907293021679, 0.18209098279476166, 0.9872540831565857, 0.34974905848503113, 0.3654310703277588, 0.03007226623594761, 0.3573468029499054, 0.01594645529985428, 0.9688947200775146, 0.9562443494796753, 0.9738348126411438, 0.682249128818512, 0.11114488542079926, 0.06541511416435242, 0.7496039867401123, 0.12645785510540009, 0.039237961173057556, 0.05319841578602791, 0.17310693860054016, 0.8013185858726501, 0.9987490773200989, 0.8843499422073364, 0.3043072819709778, 0.8846453428268433, 0.9619200229644775, 0.1989479511976242, 0.8742252588272095, 0.7550066709518433, 0.10678192973136902, 0.0355914831161499, 0.940748393535614, 0.14258386194705963]",0.1708461046218872,/home/andrius/git/bakis/data/spotifyTop10000/Madonna - Open Your Heart.mp3
"[0.009629401378333569, 0.3042096197605133, 0.1268962025642395, 0.18871349096298218, 0.9443870782852173, 0.0071181198582053185, 0.45410487055778503, 0.16510125994682312, 0.004593697842210531, 0.2520162761211395, 0.760406494140625, 0.8755122423171997, 0.7497228980064392, 0.3834626376628876, 0.04143385589122772, 0.2508120834827423, 0.1195589154958725, 0.37404224276542664, 0.4641106128692627, 0.354051798582077, 0.8754472136497498, 0.2127617746591568, 0.2045954167842865, 0.841455340385437, 0.569293737411499, 0.24350528419017792, 0.8760691285133362, 0.09122972190380096, 0.08990928530693054, 0.1577441245317459, 0.9777242541313171, 0.81333327293396, 0.9540773630142212, 0.3315109610557556, 0.369789719581604, 0.682479739189148, 0.17170138657093048, 0.8899573087692261, 0.042106084525585175, 0.787825345993042, 0.2611415684223175, 0.0777583196759224, 0.0453161895275116, 0.07836045324802399, 0.7916987538337708, 0.19754967093467712, 0.20057007670402527, 0.9858070611953735, 0.9569008946418762, 0.6623809337615967, 0.7230576276779175, 0.14313997328281403, 0.003196228761225939, 0.045044008642435074, 0.08588223904371262, 0.22783412039279938, 0.47604265809059143, 0.5899641513824463, 0.1921916902065277, 0.07331415265798569, 0.8119360208511353, 0.11390359699726105, 0.06921911239624023, 0.7409297823905945]",0.16713373363018036,/home/andrius/git/bakis/data/spotifyTop10000/The Rolling Stones - Love In Vain.mp3
"[0.7995244264602661, 0.03213151916861534, 0.1826017051935196, 0.47200411558151245, 0.03616837039589882, 0.8031852841377258, 0.2717418074607849, 0.14826543629169464, 0.7559964656829834, 0.9478083252906799, 0.19012998044490814, 0.029645726084709167, 0.22002454102039337, 0.05351173132658005, 0.9691355228424072, 0.9521456360816956, 0.8232845067977905, 0.0728379562497139, 0.0727400928735733, 0.06027696654200554, 0.07403514534235, 0.07934658229351044, 0.14335046708583832, 0.04860445484519005, 0.8565673232078552, 0.11057117581367493, 0.14066144824028015, 0.925488293170929, 0.10332096368074417, 0.09698638319969177, 0.010495806112885475, 0.036936864256858826, 0.02857580967247486, 0.03566833212971687, 0.1571003794670105, 0.2749360203742981, 0.10307136178016663, 0.021359620615839958, 0.8031271696090698, 0.03494982793927193, 0.10250687599182129, 0.9379246234893799, 0.9437906742095947, 0.061967507004737854, 0.10775332152843475, 0.1327591985464096, 0.023874405771493912, 0.011682762764394283, 0.018991312012076378, 0.05316615104675293, 0.13914793729782104, 0.8451955914497375, 0.8564743399620056, 0.9439390301704407, 0.07556694000959396, 0.820976197719574, 0.12962579727172852, 0.2120932936668396, 0.8878453373908997, 0.7536687254905701, 0.022721711546182632, 0.6460616588592529, 0.9568983316421509, 0.2084154486656189]",0.21284468472003937,/home/andrius/git/bakis/data/spotifyTop10000/Delorean - Stay Close.mp3
"[0.025971995666623116, 0.45960569381713867, 0.013798355124890804, 0.16431255638599396, 0.238214373588562, 0.022003408521413803, 0.2901879549026489, 0.022521836683154106, 0.017671478912234306, 0.07126554846763611, 0.09833435714244843, 0.9254384636878967, 0.2902824282646179, 0.5050132274627686, 0.9016666412353516, 0.06191892921924591, 0.8816712498664856, 0.3109239935874939, 0.15909568965435028, 0.04622815176844597, 0.12894122302532196, 0.046238698065280914, 0.736075758934021, 0.1076076477766037, 0.532511830329895, 0.614957869052887, 0.4594637155532837, 0.02735024318099022, 0.003437148407101631, 0.0030360703822225332, 0.9422773718833923, 0.45964282751083374, 0.827750027179718, 0.08980122953653336, 0.2433178424835205, 0.22768011689186096, 0.11153926700353622, 0.8539291620254517, 0.10648415982723236, 0.8835380673408508, 0.0414646677672863, 0.0464571937918663, 0.9250200390815735, 0.9247312545776367, 0.16819782555103302, 0.16220198571681976, 0.5395505428314209, 0.9633347392082214, 0.7535131573677063, 0.2618347108364105, 0.1096348688006401, 0.2941111624240875, 0.015426439233124256, 0.1058177724480629, 0.0028251144103705883, 0.003987003117799759, 0.049922119826078415, 0.07964664697647095, 0.0035176260862499475, 0.4468269348144531, 0.1714053601026535, 0.029308833181858063, 0.1858317255973816, 0.10064999014139175]",0.20675106346607208,/home/andrius/git/bakis/data/spotifyTop10000/10cc - I'm Not In Love.mp3
"[0.9935204982757568, 0.8030698895454407, 0.02190510928630829, 0.3151532709598541, 0.8569664359092712, 0.9930164813995361, 0.2201053351163864, 0.06826703250408173, 0.9963129758834839, 0.0058179195038974285, 0.2888009548187256, 0.43014636635780334, 0.15628892183303833, 0.8298715949058533, 0.001489383983425796, 0.005757064092904329, 0.03139038011431694, 0.3192081153392792, 0.14278335869312286, 0.7983415722846985, 0.12370738387107849, 0.4252725839614868, 0.07532183825969696, 0.8445600271224976, 0.038530346006155014, 0.41473284363746643, 0.3604159355163574, 0.7135629057884216, 0.8221756815910339, 0.819771409034729, 0.8714473247528076, 0.09061892330646515, 0.1788189858198166, 0.8208579421043396, 0.6310948729515076, 0.22346894443035126, 0.17719733715057373, 0.1739766001701355, 0.027659449726343155, 0.2806209921836853, 0.81582111120224, 0.8428235054016113, 0.011075573973357677, 0.13499994575977325, 0.2560524046421051, 0.16252313554286957, 0.6284199357032776, 0.8706362843513489, 0.10405749082565308, 0.15709617733955383, 0.3864227533340454, 0.6754465103149414, 0.996410608291626, 0.3329824209213257, 0.870985209941864, 0.5961241722106934, 0.47116950154304504, 0.1853499859571457, 0.5098145008087158, 0.4792765974998474, 0.8395965695381165, 0.01246423739939928, 0.16465239226818085, 0.21534501016139984]",0.2130996733903885,/home/andrius/git/bakis/data/spotifyTop10000/Television - Marquee Moon - Remastered.mp3
"[0.05196259170770645, 0.02322494424879551, 0.9540750980377197, 0.055501118302345276, 0.0173957422375679, 0.06828480958938599, 0.050328969955444336, 0.9535046219825745, 0.05189735069870949, 0.000754897715523839, 0.26984357833862305, 0.03400692716240883, 0.029710235074162483, 0.03197428956627846, 0.048221953213214874, 0.0015159014146775007, 0.8881632089614868, 0.36958861351013184, 0.9802157282829285, 0.09833468496799469, 0.000347984692780301, 0.0609736405313015, 0.9010481238365173, 0.015314191579818726, 0.019113294780254364, 0.2696235179901123, 0.04098043590784073, 0.049836475402116776, 0.0, 0.014938384294509888, 0.005976873449981213, 0.9760011434555054, 0.9613220691680908, 0.07191059738397598, 0.1041756421327591, 0.03797788545489311, 0.973189651966095, 0.9904248118400574, 1.0, 0.018585428595542908, 0.11040161550045013, 0.05532025173306465, 0.06368941068649292, 0.041552282869815826, 0.01898815669119358, 0.06006472185254097, 0.016276217997074127, 0.006016941741108894, 0.9035760164260864, 0.7523688077926636, 0.04704074561595917, 0.05841710418462753, 0.04277827963232994, 0.015162292867898941, 0.0, 0.04255353659391403, 0.08408325165510178, 0.01165185496211052, 0.03328562527894974, 0.5028466582298279, 0.009906690567731857, 0.0140379024669528, 0.013736522756516933, 0.015250340104103088]",0.15300728380680084,/home/andrius/git/bakis/data/spotifyTop10000/Bo Diddley - You Can't Judge a Book By It's Cover.mp3
"[0.06170344725251198, 0.23139114677906036, 0.17054124176502228, 0.586336076259613, 0.02492450922727585, 0.06014811992645264, 0.461500883102417, 0.12432145327329636, 0.05651380121707916, 0.04766295105218887, 0.648431122303009, 0.06636185199022293, 0.4139472246170044, 0.07949773222208023, 0.25813448429107666, 0.04224046692252159, 0.30255192518234253, 0.02224566973745823, 0.19338832795619965, 0.07108499109745026, 0.7590481042861938, 0.19588424265384674, 0.23954971134662628, 0.06143863871693611, 0.3118325173854828, 0.0135321244597435, 0.0699813961982727, 0.035137809813022614, 0.12245495617389679, 0.07762967050075531, 0.0370858870446682, 0.32081398367881775, 0.0635019913315773, 0.04575108364224434, 0.016949119046330452, 0.19908219575881958, 0.11734071373939514, 0.11765279620885849, 0.158076673746109, 0.027636704966425896, 0.055254846811294556, 0.03139092028141022, 0.40440526604652405, 0.30751827359199524, 0.6121596693992615, 0.4563220739364624, 0.1961454600095749, 0.029791509732604027, 0.17059527337551117, 0.2976243495941162, 0.5850736498832703, 0.07060016691684723, 0.054484423249959946, 0.7087621092796326, 0.11630932241678238, 0.043005235493183136, 0.04656265676021576, 0.829382598400116, 0.05802081152796745, 0.34504976868629456, 0.06569855660200119, 0.06380762904882431, 0.8993357419967651, 0.8247153759002686]",0.17359986901283264,/home/andrius/git/bakis/data/spotifyTop10000/Tame Impala - 'Cause I'm A Man.mp3
"[0.02172701619565487, 0.7813423275947571, 0.6095966696739197, 0.2718205451965332, 0.9185498356819153, 0.024515798315405846, 0.3011167645454407, 0.7973440885543823, 0.01640474796295166, 0.9317788481712341, 0.3142463266849518, 0.8643082976341248, 0.7136423587799072, 0.7446046471595764, 0.004241225775331259, 0.9179301857948303, 0.027425214648246765, 0.10381323099136353, 0.36664390563964844, 0.8493197560310364, 0.5766560435295105, 0.47557371854782104, 0.06021196022629738, 0.8679279685020447, 0.7314603328704834, 0.07720915973186493, 0.8144757151603699, 0.30559778213500977, 0.797633171081543, 0.8210824131965637, 0.9580156803131104, 0.6998664140701294, 0.788087010383606, 0.8727912902832031, 0.09849821776151657, 0.6273793578147888, 0.2842451333999634, 0.9496375918388367, 0.25766801834106445, 0.9078446626663208, 0.5073695778846741, 0.292690634727478, 0.017615096643567085, 0.07840888947248459, 0.3549785315990448, 0.354051798582077, 0.39326179027557373, 0.9714311361312866, 0.5581696629524231, 0.6006114482879639, 0.3866254985332489, 0.38240206241607666, 0.018141042441129684, 0.07250173389911652, 0.7679811120033264, 0.09764157980680466, 0.23355932533740997, 0.16747519373893738, 0.08330757170915604, 0.1870371401309967, 0.8598302006721497, 0.8722874522209167, 0.011854555457830429, 0.2579555809497833]",0.17168794572353363,"/home/andrius/git/bakis/data/spotifyTop10000/Gordon Jenkins & His Orchestra, The Weavers - Goodnight Irene.mp3"
"[0.5801894664764404, 0.40801748633384705, 0.0213032104074955, 0.35098084807395935, 0.6031515002250671, 0.5483731627464294, 0.19720250368118286, 0.023068103939294815, 0.6895749568939209, 0.0, 0.7846402525901794, 0.5384894609451294, 0.34359660744667053, 0.06142852082848549, 0.0, 0.0, 0.013405642472207546, 0.0, 0.1139034852385521, 0.04500873386859894, 0.6434361934661865, 0.4252071678638458, 0.026118243113160133, 0.6903830766677856, 0.16485635936260223, 0.0, 0.2451644390821457, 0.05880974605679512, 0.09936223179101944, 0.060109976679086685, 0.7636443972587585, 0.03123120404779911, 0.12937083840370178, 0.1166384369134903, 0.0, 0.15793512761592865, 0.08174337446689606, 0.002370392670854926, 0.013523305766284466, 0.07543352246284485, 0.028188040480017662, 0.05688583850860596, 0.08237749338150024, 0.2200383096933365, 0.7855420708656311, 0.08698190748691559, 0.25254595279693604, 0.7698395848274231, 0.31973937153816223, 0.03661968559026718, 0.7949949502944946, 0.05983760952949524, 0.6671768426895142, 0.524447500705719, 0.09385362267494202, 0.019739463925361633, 0.01588379591703415, 0.8542923927307129, 0.02431727945804596, 0.27203166484832764, 0.6476539373397827, 0.0, 0.836273193359375, 0.8970025777816772]",0.18322360515594482,/home/andrius/git/bakis/data/spotifyTop10000/Dan Fogelberg - Part of the Plan.mp3
"[0.7600091695785522, 0.38037407398223877, 0.18097306787967682, 0.23067085444927216, 0.8782343864440918, 0.7582771182060242, 0.3927239775657654, 0.20039449632167816, 0.7931303381919861, 0.5188553333282471, 0.7689670920372009, 0.8321666121482849, 0.6781995892524719, 0.17059242725372314, 0.5183072090148926, 0.48564445972442627, 0.43783220648765564, 0.5447820425033569, 0.5053291320800781, 0.14110244810581207, 0.8611351847648621, 0.49100762605667114, 0.4526546895503998, 0.8894270658493042, 0.7381539344787598, 0.5482670068740845, 0.8347530961036682, 0.3501245677471161, 0.13018471002578735, 0.0904172882437706, 0.930094838142395, 0.21435105800628662, 0.5833631753921509, 0.13874997198581696, 0.7311626076698303, 0.7417036294937134, 0.30086711049079895, 0.1707150787115097, 0.126725435256958, 0.5956560373306274, 0.2633305490016937, 0.33794426918029785, 0.456206351518631, 0.1954609900712967, 0.8166537880897522, 0.20680662989616394, 0.2601891756057739, 0.9144119024276733, 0.7542677521705627, 0.2259831428527832, 0.7503936290740967, 0.2434338480234146, 0.7877660393714905, 0.4149862229824066, 0.11747691035270691, 0.4814659357070923, 0.5665303468704224, 0.8113763332366943, 0.4802740216255188, 0.2003142386674881, 0.8415312170982361, 0.24677670001983643, 0.61744225025177, 0.8421645164489746]",0.20594573020935059,"/home/andrius/git/bakis/data/spotifyTop10000/Bruce Springsteen - 4th of July, Asbury Park (Sandy).mp3"
"[1.0, 0.9044656157493591, 0.03542841598391533, 0.17396607995033264, 0.8307608366012573, 1.0, 0.18074093759059906, 0.1109350249171257, 1.0, 0.0, 0.3505183160305023, 0.6573073863983154, 0.14823411405086517, 0.6650901436805725, 0.8822811245918274, 0.0, 0.7792201638221741, 0.8233362436294556, 0.5822312235832214, 0.4435792565345764, 0.17721699178218842, 0.633653998374939, 0.8521780371665955, 0.562949538230896, 0.022464947775006294, 0.8860604763031006, 0.335762083530426, 0.20836225152015686, 0.2862933278083801, 0.3660021126270294, 0.9618965983390808, 0.06195388734340668, 0.5306378602981567, 0.6824417114257812, 0.9284006357192993, 0.24855123460292816, 0.5427118539810181, 0.22805820405483246, 0.20179563760757446, 0.5078191161155701, 0.8558980226516724, 0.43057602643966675, 0.8492168188095093, 0.7616498470306396, 0.38408446311950684, 0.1081693023443222, 0.8270429968833923, 0.9723793268203735, 0.604876697063446, 0.127903550863266, 0.4443584382534027, 0.27346789836883545, 1.0, 0.29142680764198303, 0.3725548982620239, 0.35160693526268005, 0.735277533531189, 0.33168870210647583, 0.297318696975708, 0.5695114731788635, 0.78482985496521, 0.004209795966744423, 0.5188185572624207, 0.3235389292240143]",0.1908663958311081,/home/andrius/git/bakis/data/spotifyTop10000/The Jackson 5 - The Love You Save.mp3
"[0.001988367410376668, 0.07282436639070511, 0.9889156818389893, 0.04601974040269852, 0.8538335561752319, 0.0015883324667811394, 0.046237751841545105, 0.990548849105835, 0.0015922674210742116, 0.9993157982826233, 0.8101903200149536, 0.02845350280404091, 0.0840701013803482, 0.02796412818133831, 0.004740120377391577, 0.9981953501701355, 0.03887512534856796, 0.012915128841996193, 0.9643083810806274, 0.8764769434928894, 0.04587531089782715, 0.34293821454048157, 0.03933599218726158, 0.010767050087451935, 0.0495467334985733, 0.016880977898836136, 0.046322815120220184, 0.027287259697914124, 0.019047634676098824, 0.6487869620323181, 0.008773384615778923, 0.9348496198654175, 0.8998568058013916, 0.7042164206504822, 0.01910886913537979, 0.0814988762140274, 0.9584671854972839, 0.9900110363960266, 0.996494710445404, 0.04522627964615822, 0.1077161580324173, 0.01923477090895176, 0.01237708143889904, 0.018733076751232147, 0.09524663537740707, 0.012651518918573856, 0.04154561087489128, 0.014615535736083984, 0.8849793672561646, 0.8561429977416992, 0.2763228118419647, 0.01653222180902958, 0.0010917915496975183, 0.01885124482214451, 0.014695782214403152, 0.0032723601907491684, 0.021314864978194237, 0.1479494273662567, 0.003431677119806409, 0.13416217267513275, 0.04921792820096016, 0.9887804388999939, 0.01802261732518673, 0.17017893493175507]",0.1470016986131668,"/home/andrius/git/bakis/data/spotifyTop10000/Paul Weston Orch, Betty Hutton - It Had To Be You.mp3"
"[1.0, 0.03999339044094086, 0.0, 0.4024660289287567, 0.1390620470046997, 1.0, 0.3358606696128845, 0.0, 1.0, 0.20539279282093048, 0.21949221193790436, 0.7965219020843506, 0.313882052898407, 0.3015845715999603, 0.0004137934884056449, 0.20602965354919434, 0.018710540607571602, 0.05823817849159241, 0.006393880117684603, 0.008321433328092098, 0.1495029181241989, 0.02484707534313202, 0.0, 0.7878111600875854, 0.8408064246177673, 0.29055681824684143, 0.6288387775421143, 0.9047926664352417, 0.026157362386584282, 0.004574441350996494, 0.6559837460517883, 0.015079949051141739, 0.05291110649704933, 0.005704287905246019, 0.34978997707366943, 0.2627045214176178, 0.005025128833949566, 0.03528212010860443, 0.0, 0.2728341221809387, 0.020449236035346985, 0.9010088443756104, 0.06895961612462997, 0.08029770851135254, 0.3063689172267914, 0.04085628688335419, 0.04295860603451729, 0.6305863857269287, 0.06276298314332962, 0.019143428653478622, 0.20432637631893158, 0.9114159345626831, 1.0, 0.7692261338233948, 0.005938338581472635, 0.6865107417106628, 0.05216258019208908, 0.1673612743616104, 0.7200349569320679, 0.48718464374542236, 0.20943263173103333, 0.012523747980594635, 0.5708853006362915, 0.20904318988323212]",0.16718752682209015,/home/andrius/git/bakis/data/spotifyTop10000/Bruce Springsteen - Brilliant Disguise.mp3
"[0.026739249005913734, 0.7166189551353455, 0.3379727900028229, 0.22387994825839996, 0.7680397629737854, 0.022923287004232407, 0.3420053720474243, 0.510761559009552, 0.02333921194076538, 0.9486622214317322, 0.32212069630622864, 0.653454601764679, 0.7533727288246155, 0.657585859298706, 0.030413473024964333, 0.9313445687294006, 0.10560200363397598, 0.2784857153892517, 0.1565592736005783, 0.6376753449440002, 0.6983723044395447, 0.33129772543907166, 0.20200592279434204, 0.811136782169342, 0.830288290977478, 0.19088591635227203, 0.9216971397399902, 0.7110318541526794, 0.6304914951324463, 0.6152556538581848, 0.9365602135658264, 0.31039687991142273, 0.30167919397354126, 0.5809849500656128, 0.27237623929977417, 0.8162594437599182, 0.10548051446676254, 0.5974469780921936, 0.08807630836963654, 0.5048239827156067, 0.5272428393363953, 0.6574361324310303, 0.08383426070213318, 0.20849187672138214, 0.3408541679382324, 0.10106388479471207, 0.6760613322257996, 0.9160961508750916, 0.2473789006471634, 0.25270727276802063, 0.34262388944625854, 0.6687999963760376, 0.021887892857193947, 0.2797805070877075, 0.5324046611785889, 0.23162420094013214, 0.4510091245174408, 0.24702900648117065, 0.22039856016635895, 0.17147193849086761, 0.7128143906593323, 0.7275410890579224, 0.09887299686670303, 0.3109760880470276]",0.1544223427772522,/home/andrius/git/bakis/data/spotifyTop10000/Otis Redding - These Arms of Mine.mp3
"[0.06288515776395798, 0.068015918135643, 0.5251100063323975, 0.30145761370658875, 0.7088815569877625, 0.06239389628171921, 0.4880507290363312, 0.42229411005973816, 0.06313956528902054, 0.8999171853065491, 0.6239023208618164, 0.9083413481712341, 0.7882429361343384, 0.21209752559661865, 0.025842435657978058, 0.9064731597900391, 0.07966916263103485, 0.13985812664031982, 0.2487364262342453, 0.16175571084022522, 0.7843747138977051, 0.10577906668186188, 0.08898089081048965, 0.7259682416915894, 0.9228218793869019, 0.11732495576143265, 0.8139483332633972, 0.15018068253993988, 0.08169420063495636, 0.08264218270778656, 0.8753306865692139, 0.8455949425697327, 0.8175782561302185, 0.09211564064025879, 0.19391512870788574, 0.6528934240341187, 0.07960287481546402, 0.8514515161514282, 0.21374529600143433, 0.8897712230682373, 0.07959897071123123, 0.13013292849063873, 0.05045347660779953, 0.044301390647888184, 0.6573213338851929, 0.2574376165866852, 0.04880451038479805, 0.8794578313827515, 0.7751341462135315, 0.6054744124412537, 0.5045662522315979, 0.23013266921043396, 0.05327238887548447, 0.13701796531677246, 0.053376730531454086, 0.198121577501297, 0.15068377554416656, 0.4241645336151123, 0.2095755785703659, 0.13621027767658234, 0.5568585991859436, 0.7574382424354553, 0.10843029618263245, 0.5720351934432983]",0.17394927144050598,/home/andrius/git/bakis/data/spotifyTop10000/Bat For Lashes - Laura.mp3
"[0.9814839363098145, 0.28363150358200073, 0.9287797212600708, 0.13879193365573883, 0.1452532261610031, 0.981401264667511, 0.15491357445716858, 0.9280914664268494, 0.9812888503074646, 0.9096595048904419, 0.5644235014915466, 0.27647140622138977, 0.35071995854377747, 0.05128974840044975, 0.9782701730728149, 0.9086531400680542, 0.8929264545440674, 0.17423132061958313, 0.7980148792266846, 0.040480148047208786, 0.3127633035182953, 0.6819090843200684, 0.5731487274169922, 0.1690053641796112, 0.8537783026695251, 0.6000521779060364, 0.20307540893554688, 0.13816413283348083, 0.018487410619854927, 0.024426622316241264, 0.1291648894548416, 0.04686284810304642, 0.13853523135185242, 0.056175347417593, 0.7504022121429443, 0.40349820256233215, 0.44489622116088867, 0.06963345408439636, 0.9151474833488464, 0.15821091830730438, 0.1198134645819664, 0.33392393589019775, 0.9657784104347229, 0.634815514087677, 0.44642123579978943, 0.03412460535764694, 0.22591860592365265, 0.12151908874511719, 0.33937332034111023, 0.05293021723628044, 0.45362740755081177, 0.13102884590625763, 0.9820548295974731, 0.777509868144989, 0.0215379036962986, 0.1181657537817955, 0.12716807425022125, 0.6620084643363953, 0.1390387862920761, 0.4931205213069916, 0.1721373200416565, 0.8980152010917664, 0.9157280921936035, 0.5988394618034363]",0.20365767180919647,/home/andrius/git/bakis/data/spotifyTop10000/Justin Timberlake - LoveStoned  I Think She Knows Interlude.mp3
"[0.0015449649654328823, 0.12653303146362305, 0.985307514667511, 0.06768359243869781, 0.44896483421325684, 0.0019232738995924592, 0.04411640763282776, 0.992864727973938, 0.0009694926557131112, 0.9752451777458191, 0.6001678705215454, 0.010109097696840763, 0.028897656127810478, 0.09397707134485245, 0.0032314276322722435, 0.9827215671539307, 0.015695370733737946, 0.012530968524515629, 0.9116994142532349, 0.975284993648529, 0.006187155842781067, 0.2623721659183502, 0.026810375973582268, 0.004159652162343264, 0.015719488263130188, 0.012733791954815388, 0.0213254876434803, 0.013253368437290192, 0.0798688679933548, 0.9396321177482605, 0.019718511030077934, 0.9579322934150696, 0.5080774426460266, 0.9102421402931213, 0.016772285103797913, 0.03615082800388336, 0.9290374517440796, 0.9966395497322083, 0.9913172125816345, 0.013658151961863041, 0.3714016377925873, 0.0276010874658823, 0.011657863855361938, 0.03623925894498825, 0.015300963073968887, 0.010979837737977505, 0.06941843032836914, 0.02535947412252426, 0.3797198534011841, 0.8889099359512329, 0.0821564570069313, 0.04043155163526535, 0.0005170373478904366, 0.009972547180950642, 0.10149941593408585, 0.0, 0.012163528241217136, 0.01849188841879368, 0.0, 0.1509155035018921, 0.01412065327167511, 0.981930673122406, 0.003917322959750891, 0.020669540390372276]",0.15073689818382263,/home/andrius/git/bakis/data/spotifyTop10000/Wynonie Harris - Good Rockin' Tonight.mp3
